CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+7*24+20*31-16*21,0.044372556663531154,1.1112184033849357,ITC_CKG_VGC_FIR_SBV_NTL_THG_HDG_TDC_ITD_SMB_RAL_DXG_TRA_IJC,0.07238123331944388_0.12865758796010604_0.04612467329697384_0.10791510349072012_0.059034867894044635_0.05985164153452893_0.047114961247640245_0.09407371372145472_0.05076068554880887_0.06379821099475683_0.051023411759210546_0.05964229366286704_0.10808089521501132_0.04633789144807822_0.08261385415734038,1.3932045235069337,0.08433550777306485,1.5618661083984806,CKG_VGC_FIR,0.10808089521501132_0.09407371372145472_0.10791510349072012,1.8538053336308808,0.08823646074049786,1.3474759851474865,,,1.06,-5.51124374776468e-05,1.2543356282425995,1.3144628446186508
+0*1*2*27/30,0.5232978175929646,1.241355455196623,MHC_PHC,0.5508196030252238_0.5497124031489571,1.416840334800276,0.3478975469461922,1.5538108822546088,MHC_ADS,0.35167587489223456_0.5508196030252238,1.7833881082037035,0.1949919458985688,1.2381883885772142,PHC_KHP_ADS_SMC_ITD_PET,0.21427410675659947_0.35167587489223456_0.5497124031489571_0.20965853725840516_0.38377795496081835_0.21848112374024684,1.7954406708520934,-7.757782618725212e-05,1.330372854789382,1.3293267158552675
+1*2*27*33,0.18887721072261376,1.226962694044782,ITD_ADS_KHP,0.20378845626606285_0.23599758197085444_0.2035959264727172,1.9001009699692695,0.18887721072261376,1.5457232782894268,ITD_ADS_KHP,0.20378845626606285_0.23599758197085444_0.2035959264727172,1.9001009699692695,0.10613758986587607,1.2743872771023341,ITD_ADS_KHP_PHC_SMC_IDI_CTD_PGC,0.17524562014913403_0.23599758197085444_0.15352924861581227_0.12173174747358509_0.11317830283253721_0.2035959264727172_0.20378845626606285_0.13288289765166517,1.681085659378956,-0.000143210807760867,1.4173456251364753,1.3353168095317531
+1*17+4*7-12*17,0.12035609795359034,1.4405712563704278,VNE_TDH,0.1803525404130662_0.18320723952037124,1.884635151332187,0.09050353382574391,1.5411969602749729,VNE_TDH_ROS,0.10903010009590676_0.1803525404130662_0.18320723952037124,1.871581638783636,0.07286632027500015,1.4633517436111294,VNE_TDH,0.1803525404130662_0.18320723952037124,1.884635151332187,-7.042747553949012e-05,1.3134444936213423,1.4804739549471493
+1*12*27*30,0.2491114470392556,1.2936421794953161,KHP_ADS,0.25047396299455416_0.3047972042773437,2.208930080908103,0.23707099412046317,1.5341350137094187,KHP_ADS,0.25047396299455416_0.3047972042773437,2.208930080908103,0.15367841112634908,1.356924337920814,KHP_ADS_ITD_PHC_SMC_LGL_PGC,0.23579617758419438_0.3047972042773437_0.25047396299455416_0.1667759107781206_0.15808720952507713_0.21445253271532086_0.2086224630249787,1.6470617230327445,-0.00014440343099941956,1.4265364434056422,1.3877291324689105
+0*1*12*12/33,2.5890364212263575,1.2602351427438852,FRT_PHC_TDG_BCG_IDI,3.726006600670504_3.028897161733841_2.7065300533055034_4.029994484367275_3.548589305779204,2.5355218117964515,2.026558588392327,1.5336821183691984,FRT_TDG_IDI_SMC,4.029994484367275_2.0532952126693784_3.548589305779204_2.7065300533055034,2.770999063072215,1.69525194841493,1.2906490319144934,SMC_ADS_PET,1.9621030556027026_2.0532952126693784_2.009906510435018,1.9351455540038687,-7.280436780713328e-05,1.328476773946312,1.351149116122474
+1*2*12*27*30,0.35105326621369004,1.3004843034282896,PHC_BCG_ADS,0.35335170754373446_0.3534676146735155_0.37672979106600724,1.6565161280354357,0.30329116072060747,1.5200089669081451,PHC_BCG_ADS_ITD_KHP,0.3225582880560227_0.3534676146735155_0.37672979106600724_0.35335170754373446_0.3246773819513097,1.7369288386844801,0.29780533786253344,1.2291371857319218,PHC_ADS,0.35335170754373446_0.37672979106600724,1.6186593271882885,-0.00010360127645235326,1.3884248028686625,1.3390382331559976
+1*12*12*27*33,0.412304748389939,1.3390518620307013,,,1.06,0.3690562618819919,1.5165991830749814,ADS_KHP,0.39413501784486416_0.38687639999385365,2.208930080908103,0.2315756454362325,1.3413310035794432,ADS_KHP_PHC_SMC_IDI,0.39413501784486416_0.36550548156665497_0.3394732351166105_0.2704653925138677_0.38687639999385365,1.879469583938997,-0.00010293647225836194,1.3888988536625506,1.394249522477067
+1*2*26*27,0.2326273429846674,1.2797696075434408,ITD,0.23751483899029854,1.282442748091603,0.18308823010803596,1.5153970529923746,ITD_KHP_PHC,0.23751483899029854_0.2043387115880273_0.19834155135708553,1.655735787700318,0.15536122933133717,1.2587845926998593,ITD_KHP_PHC_ADS_SMC,0.2043387115880273_0.19834155135708553_0.17644653973803673_0.23751483899029854_0.15956887996220717,1.6686285881027725,-0.0001613282852357265,1.433257587609519,1.3418611278229613
+1*12*12*26*27,0.4139864929565529,1.3870437592029181,,,1.06,0.3598363800977559,1.513677185918672,PHC_KHP_BCG,0.383531851369951_0.38800515084241205_0.4035590779718346,1.8056647815796938,0.2973033843302363,1.2835295500888455,PHC_KHP_ADS_SMC,0.3512302199297772_0.38800515084241205_0.4035590779718346_0.35011538635932843,1.765175048105565,-9.802833330987059e-05,1.3831446868771238,1.3884374612419892
+0*1*2*3/14,0.4175001126668034,1.1938534325265322,BCG_PHC_SMC_IDI_FRT_ADS,0.6425777742118851_0.441773409447776_0.44028713583002327_0.5240309628860309_0.5931591233904312_0.7099769854760716,2.121574152233913,0.38863546725065673,1.5028160646735902,PHC_SMC_IDI_FRT_ADS,0.441773409447776_0.44028713583002327_0.5240309628860309_0.5931591233904312_0.6425777742118851,2.19944303673475,0.22076795756836373,1.195915253329237,PHC_SMC_IDI_ADS_PET_SHI_TAC_ASM,0.3784876484221094_0.27367420095151074_0.5240309628860309_0.6425777742118851_0.44028713583002327_0.30441013337710676_0.26613610340436755_0.5931591233904312,1.695440806665409,-9.63148273580076e-05,1.355845228746853,1.2824783152718042
+1*2*3*27*33,0.238824233411838,1.2063048169595443,ADS_PHC_ITD_BCG,0.28018464618753136_0.2484369439944339_0.25348954441498933_0.2673944411262457,1.5629977830494777,0.26343893331129997,1.501164701671989,ADS_PHC,0.28018464618753136_0.2673944411262457,1.6186593271882885,0.18519285383863937,1.2667382133837919,ADS_PHC_ITD_SMC_KHP,0.28018464618753136_0.22245353902226114_0.2673944411262457_0.2016687550956007_0.25348954441498933,1.6686285881027725,-0.0001036263481754131,1.386836624407202,1.3131652230610762
