CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+6*7+8*9-12*13,0.5756517688889948,1.170331179405279,,,1.06,0.4587935736811178,1.4819328081907406,,,1.06,0.5614824081447397,1.3525121498750527,,,1.06,-2.3410416470447987e-05,1.1912769337522677,1.3223908072436603
+1*12*12*27*33,0.3851930699954988,1.328348184385886,BCG_CDC,0.5011782300970575_0.4118790673971374,5e-324,0.36643594690261005,1.4682096280132413,,,1.06,0.3164832716544441,1.2229680585933824,PAN,0.3645140065293806,5e-324,-6.587582333233384e-05,1.3514647013971661,1.3323863538876417
+8+14+24-2-2-13,2.3775122720406454,1.2231864762079203,,,1.06,1.7068401936620152,1.4568994799001709,,,1.06,1.7409290304965745,1.354322807766658,,,1.06,-6.085411370180751e-05,1.360172068917262,1.337910540399596
+1*12*12*26*27,0.383531851369951,1.3563073369035445,BCG_PET,0.5055562892161299_0.3866760856669027,5e-324,0.3598363800977559,1.4534411705945898,,,1.06,0.3182224652164812,1.2336559313877393,PAN,0.37552306145284375,5e-324,-6.364374305790247e-05,1.3462872372732528,1.3417312903168397
+1*2*3*27*33,0.25348954441498933,1.2186544208170023,BCG_CDC_ST8,0.3985028874055297_0.30180994397326594_0.2744910891103584,5e-324,0.2673944411262457,1.4507745574107698,,,1.06,0.2251248102563622,1.2051918237503472,,,1.06,-6.634639820934232e-05,1.346773996449928,1.28226632130772
+0*1*14*27*33,0.20630022268187784,1.1993935318048645,APH_BCG_VOS_PAN_ASM_PET,0.3098860397053593_0.29878598879287016_0.21585582452513838_0.2410868091730211_0.308446934756869_0.23400128024750433,5e-324,0.23481317702976193,1.4505179847491148,APH,0.3098860397053593,5e-324,0.24453224040522142,1.2262710234591634,,,1.06,-7.493032454928412e-05,1.3809747868411453,1.2827946387933924
+1*12*27*30,0.2528034289677415,1.3069273451323766,BCG,0.3140838108325525,5e-324,0.23579617758419438,1.4493167013380392,KHP,0.2358362416138393,5e-324,0.15367841112634908,1.2463319279684275,KHP_PAN_PET_VOS,0.2358362416138393_0.23275659741763574_0.22798247644832856_0.22539231060388107,5e-324,-9.407316394890295e-05,1.3903393391130328,1.328910559821381
+1*2*27*33,0.18887721072261376,1.2369337552363047,BCG_VOS_CDC_ST8_KHP,0.31850552722589975_0.19044822828701405_0.23639913042221175_0.22721131348622656_0.23205762002039354,5e-324,0.18887721072261376,1.448075766960206,KHP,0.19044822828701405,5e-324,0.10613758986587607,1.1938056709531644,BCG_VOS_KHP_PET_PAN_GSP_HUB,0.31850552722589975_0.10942137281272758_0.15916764057559665_0.11221727144850598_0.12665004999048302_0.23639913042221175_0.19044822828701405,5e-324,-9.47498602199521e-05,1.3859615459849988,1.2838730632372815
+13*24+14*30-12*22,0.6881414425313236,1.1007773995224457,APH_HAP_AAA,0.7413743708530136_0.6919437768135718_1.332426669711182,5e-324,0.6881414425313236,1.4468559673094576,,,1.06,0.6464572233055506,1.3136194852348326,,,1.06,-6.784274739137534e-05,1.3947914455742827,1.2707243817111584
+1*2*12*27*30,0.3459032181536661,1.3016569406490361,BCG,0.5420453758852407,5e-324,0.2999890022362602,1.4463874858677022,,,1.06,0.29818127732067506,1.2154694995045017,,,1.06,-6.667137862217062e-05,1.3518247236719056,1.3144308871969714
+1*12*26*27,0.24821378042090225,1.365637957534949,BCG,0.3044568558672733,5e-324,0.22614580636740592,1.4460690620692547,,,1.06,0.2088933624927902,1.2243164668586348,PAN,0.2328039397417543,5e-324,-0.00010428695355339477,1.4005971958211088,1.338944590410238
+3*11+20*30-3*22,0.322708246361776,1.1916400189958882,LDG_NTL,1.3484841007095096_0.3787636783174295,5e-324,0.33807393071765857,1.4445477556739685,,,1.06,0.2651524760887395,1.262126394660566,,,1.06,-5.839206766999976e-05,1.3478913326879445,1.2910158657127422
+4*9+24*30-2*17,0.9128391774962483,1.1353576882458907,,,1.06,0.34851660407048807,1.4439835970530572,,,1.06,0.3482097964116978,1.3716923347435048,,,1.06,-5.2204550507599654e-05,1.334693418529849,1.3030250892599746
+7*24+20*31-16*21,0.35612615127283836,1.0821918030209972,,,1.06,0.08589576159419718,1.4427265526753341,HAX_ITC,0.26079753590925614_0.0920045705906922,5e-324,0.08946533997770138,1.2619168374979743,ITC,0.0920045705906922,5e-324,-3.2766246492196626e-05,1.2224349535685284,1.2450055037964984
+11+25+30-22-29-31,0.8105987481863016,1.207188818547325,,,1.06,0.32483388541796887,1.4404063741709237,TCO,0.3593527253710542,5e-324,0.4491135903258169,1.1669328733223858,,,1.06,-6.335348369793403e-05,1.3824175407821393,1.2607337437255015
+11+25+32+33-22-29,0.8101782918953371,1.1791030354180887,,,1.06,0.3248338854179687,1.4404063741709237,TCO,0.35935272537105417,5e-324,0.4491135903258169,1.1669328733223858,,,1.06,-6.148500194329599e-05,1.3756863167764186,1.2503656542986874
+3*20-2*2-8*16,0.4928579547554798,1.177000849987178,,,1.06,0.2247292729221559,1.4402141825813597,FRT,0.379974878909204,5e-324,0.17008812131887419,1.3489930634066614,FRT_PNJ_BMC,0.2635041009307361_0.20085891914131093_0.379974878909204,5e-324,-2.2985129568269075e-05,1.182992046754718,1.312765573368426
+1*2*20*26*27,0.21677976019754427,1.2594958793817845,BCG_TLH_APH,0.28391119566704315_0.2551498713425696_0.3243855965730732,5e-324,0.21677976019754427,1.4370753792443132,,,1.06,0.20569603452054455,1.2136548296624587,,,1.06,-6.618771596125198e-05,1.3523344364428256,1.2965775609060588
+8+14-2-2-13,2.1565723216597137,1.155928229411317,,,1.06,1.675008446174864,1.4345949287814324,,,1.06,1.7440538015065818,1.3222675695338748,,,1.06,-5.659436003764718e-05,1.3389140700287572,1.2939718179643123
+8+14-2-2-11-13,2.1565723216597137,1.155387977361431,,,1.06,1.675008446174864,1.4345949287814324,,,1.06,1.7440538015065818,1.3222675695338748,,,1.06,-5.699799070748116e-05,1.3403336119115454,1.2937460874236544
+8+11+14-2-2-13,2.1565723216597137,1.1553833629162085,,,1.06,1.675008446174864,1.4339127814739316,,,1.06,1.7406843176537508,1.3222675695338748,,,1.06,-5.583802483345006e-05,1.3363056430669378,1.293559172515648
+0*1*12*14/33,2.672271086415374,1.3069814123585781,IDI_ASM_PET_APH,3.156673035574146_3.523287463795208_3.0310753986362893_4.136626372130409,5e-324,1.6700835183177818,1.433592278108509,IDI_PET_APH_PAN,3.156673035574146_2.6634911178369567_4.136626372130409_3.0310753986362893,5e-324,2.530593756516486,1.133050119276787,APH,3.0310753986362893,5e-324,-5.640661946220512e-05,1.3221719727109826,1.2791847525008846
+1*19*22*27*33,0.23709145282981486,1.2926759406148083,KHP_BCG,0.24820387271212938_0.2836841862824019,5e-324,0.22792550605621634,1.428911639954547,KHP,0.2836841862824019,5e-324,0.2272483334587629,1.2634520009952623,KHP,0.2836841862824019,5e-324,-5.634431401331049e-05,1.327707251460013,1.3245589806634304
+1*22*26*27/14,0.04508461940502675,1.2153223536103444,BCG_KHP_PVT,0.05529564812387961_0.052960082936363964_0.049424032795676844,5e-324,0.04779838467230481,1.42253048746708,KHP,0.052960082936363964,5e-324,0.03704941570400813,1.239573652327278,KHP_PVT_PAN,0.052960082936363964_0.04183821795185357_0.049424032795676844,5e-324,-4.329871128623077e-05,1.284306958423913,1.2861578726365095
+7*12+9*12-2*12,0.6213523427903593,1.2884009459327748,OGC,0.6854509120247823,5e-324,0.5101368756957538,1.419593846115728,OGC,0.6854509120247823,5e-324,0.48493162360665604,1.3190368276930533,,,1.06,-2.702315244530108e-05,1.2002293053999638,1.3400564355648368
+14+17+17-2-3-13,2.329438365696595,1.1678689546788448,,,1.06,1.384962853283156,1.4193481332316267,HAR_TSC,2.1693429649532803_1.4095450399379854,5e-324,1.317693709411315,1.3157724838802975,HAR_TSC,2.1693429649532803_1.4095450399379854,5e-324,-5.723993190110931e-05,1.3268773088297774,1.2926470940734425
+8*9+25*27-13*13,3.6595167897926526,1.06,,,1.06,0.40954011785045713,1.4192321274558284,SAM,0.4189396889316006,5e-324,0.39390065131399143,1.4019125075573884,SAM,0.4189396889316006,5e-324,-3.284332865035243e-05,1.2365853067961885,1.2704791313275563
+0+8+14-2-3-13,2.508408744153186,1.1955328098728335,,,1.06,1.9278916140618692,1.4183889510472483,,,1.06,1.6166230887901216,1.3595324573717298,HAR,2.181067624179713,5e-324,-5.216492238762726e-05,1.317191247134173,1.317511855877938
+8*9+14*27-9*13,0.5128912205841579,1.186437439773615,DLG,0.6008335007282047,5e-324,0.5170489257726666,1.4183512447762914,,,1.06,0.5170489257726666,1.4244803569233695,,,1.06,-3.367752373325946e-05,1.2641345005674662,1.3333844162088757
+13*20+14*26-13*22,1.1277158321031142,1.0930870597190667,APH,1.9596520316483301,5e-324,0.9809740305063424,1.417200121792223,APH,1.9596520316483301,5e-324,0.8107601646728531,1.2785973269601836,APH,1.9596520316483301,5e-324,-7.534129676232527e-05,1.443761849616208,1.2486660471573063
+11+25+28+30-22-29,0.8960716605982539,1.149363110253558,,,1.06,0.3807867641768991,1.4162755888937386,TCO,0.3998093086709024,5e-324,0.4979271988398588,1.1669328733223858,,,1.06,-6.125132549504652e-05,1.3778358165142426,1.233009309076696
