CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+4*11+10*20-13*16,0.17578728113760406,1.540022413863883,TDG,0.42796797418574023,0.2975903614457831,0.11062347569011396,1.2488469403802622,APC_HU3,0.1593816418578044_0.12121794778808828,0.9379338422391856,0.06455027578102365,1.2100770019102112,APC_HU3_VIS,0.1593816418578044_0.12121794778808828_0.07197079952011791,0.8598933337313045,-1.9026370867305054e-05,1.1043463839620271,1.3178277549523654
+4*8+7*7-2*3,0.40717732923816513,1.5080671971235757,,,1.06,0.3641170932041198,1.430260759053316,,,1.06,0.03252621023456456,1.3952262835390623,HAR_SVC_KSB_TRC,0.3423994862036284_0.06111522331169207_0.15969829038306227_0.048636936124727276,0.8164516552892003,-4.587752982669617e-05,1.1518553526322386,1.4429991883876299
+3*10+6*7-3*13,0.5395283331215646,1.5063143305602107,TS4_TDG,0.5755827737568818_0.8326968733656208,0.5473921194984017,0.23811595799906307,1.3003958286085684,HAR_HU3_PET,0.29514534909476053_0.28593918814411523_0.2696505456552637,0.8170323739026029,0.28882095141500697,1.213645261882205,,,1.06,-5.0751503644637845e-05,1.186682438532865,1.3292965961937473
+0*19*24/2/11,61.14985494227843,1.505669014625105,IDI_BFC_BHN_HT1_PET_SHI_FCM,122.41071255498588_1118.1839619340942_840.414088751133_332.4206027626585_105.25690640943625_100.35752516828518_759.5638416157246,1.021931761535015,60.018974237383006,1.4669058238378279,IDI_BFC_BHN_PET_FCM,122.41071255498588_1118.1839619340942_840.414088751133_100.35752516828518_759.5638416157246,0.9047163017654594,46.149342323298626,1.3902482861507475,IDI_BFC_FCM,100.35752516828518_1118.1839619340942_840.414088751133,0.9828774876870433,-0.00038171454316701236,1.3110148633203114,1.4526722362760993
+8*31-3*8-4*29,0.04416765047790503,1.5037898509742313,,,1.06,0.0420611132424125,1.280291503231387,,,1.06,0.0420611132424125,1.2439073744839655,,,1.06,-3.231087258171585e-05,1.1272002536386938,1.333346943318201
+8*31-3*8-27*27,0.04600466967643859,1.5037898509742313,,,1.06,0.04372722205661119,1.3356276476478717,,,1.06,0.03791128790163924,1.2439073744839655,,,1.06,-3.716251809294684e-05,1.1378151672859407,1.3528037400872936
+4*7-0*17-9*10,0.09888041048772586,1.5034298725952218,TS4_VRE,0.18847878653447708_0.10445491531774788,0.8159316081141876,0.09888041048772586,1.3620874698310466,,,1.06,0.03070802442660098,1.2419197335699828,SVC,0.03187426469797723,1.019565217391305,-3.846318515236643e-05,1.1284974766816913,1.3608416806532937
+4*7-1*1-2*17,0.09851806014313778,1.5027652596458354,VRE,0.11604825301060256,0.8346693386773548,0.08545108599551099,1.4162987388591264,,,1.06,0.02851734238901057,1.2476353988098834,SVC,0.03944780900109518,1.019565217391305,-4.4597127599154773e-05,1.137188912162697,1.3805659522597775
+6*7+9*26-3*12,0.533931380987227,1.5002165762751662,,,1.06,0.3093096996767416,1.3430553503757954,HAR,0.4140478504719327,0.4681818181818181,0.6400890311061668,1.251815840064762,,,1.06,-5.588903198564626e-05,1.171462357195853,1.357477780687692
+4*7-10*20-17*17,0.09878896337202347,1.495487345098004,TNI_VRE,0.10829210947303754_0.10155440492971522,1.1880987889400063,0.09567414093284332,1.3620874698310466,,,1.06,0.12799696988860518,1.1491062163257173,,,1.06,-2.6076810073421688e-05,1.0915036848158348,1.3197910127773063
+4*16+6*7-3*19,0.6464143574696787,1.4907834966424505,HAG,0.7665819899712906,0.91869918699187,0.5560507408346154,1.5010367692250166,,,1.06,0.7321435730813898,1.3825657397699394,,,1.06,-5.3328319940084125e-05,1.1549656390608283,1.456107584269482
+4*7-3*28-9*10,0.0782901295146156,1.4899219350427304,PET_VRE,0.43988472377281146_0.10104419022892548,0.8935251455291536,0.022681814256374527,1.327241133964272,PET_HAR_SVC,0.0571562355788941_0.43988472377281146_0.04005432660667502,0.8133759959846918,0.022681814256374527,1.325378502742217,HAR_SVC,0.0571562355788941_0.04005432660667502,0.7438735177865615,-4.880737690193451e-05,1.1588102149040822,1.376702430818726
+4*6+6*7-3*16,0.559349968525569,1.4898616290275264,HAG,0.7305189940861093,0.91869918699187,0.47332643084560155,1.426135053258285,,,1.06,0.559349968525569,1.3867855241861688,,,1.06,-2.459998766409784e-05,1.0975124210805187,1.4330129681153705
+19*24*24/3/11,49.06403359758799,1.4894559009893606,IDI_FCM_CMG_BFC_BHN_SHI_HT1_PET_HSG,74.50458334121731_185.4935642229186_277.6415257791343_1281.1324017974357_337.21469675519904_61.7852780394442_146.95696160279476_67.1311988346191_156.74863653400377,0.9582813958162549,49.06403359758799,1.4145358477288141,IDI_FCM_CMG_BFC_BHN_SHI,156.74863653400377_185.4935642229186_277.6415257791343_1281.1324017974357_337.21469675519904_146.95696160279476,1.0016261254933025,24.71460378465403,1.2826068819453615,IDI_FCM_CMG_BFC,185.4935642229186_277.6415257791343_337.21469675519904_1281.1324017974357,0.9872571648936502,-0.0003624996102128192,1.3052419545433336,1.390180017032685
+4+7+24+31-3-17,0.6003017404414112,1.4893202757823132,PET,0.6810012884508111,0.9523809523809524,0.32126539421416717,1.373414630853167,PET_HAR,0.3325889213142453_0.6810012884508111,0.7102813852813853,0.35175426671471466,1.3336996021652368,,,1.06,-6.32221849429888e-05,1.190907539405727,1.395768531455164
+4+7+24-3-17-28,0.5335675154153846,1.4893202757823132,PET,0.6112453079078513,0.9523809523809524,0.33950198038213786,1.4152685349969274,PET,0.6112453079078513,0.9523809523809524,0.2942468819914196,1.344981370205252,,,1.06,-6.131707832931525e-05,1.1846901942000911,1.4140727001903246
+7+7+11+20+24-12,1.1148124102230774,1.488947457324622,,,1.06,1.0925996195024543,1.347971291551076,,,1.06,0.2158681951729506,1.2755756225337807,SVC_KSB_LHG_TRA_NSC_DPM,0.24328921658947578_0.4018853703767967_0.2893154859217551_0.23711743330683568_0.28615176539084997_0.6684011950187845,0.9035896696217852,-9.8424241887117e-05,1.2711732509535585,1.3652307509235617
+7+10+24+33-1-12,0.3570360219299671,1.4837385854662781,,,1.06,0.34089631846662605,1.4565655990270112,,,1.06,0.33935394335204927,1.3859641229321162,,,1.06,-6.688356758276715e-05,1.1966834968051552,1.4408951578102507
+7*14+16*20-2*16,1.0654359849613058,1.4832749582618823,SVC,1.071196856263208,1.019565217391305,0.95302799723218,1.3622007459891428,SVC,1.071196856263208,1.019565217391305,1.0675249324293414,1.2720851942366918,,,1.06,-7.704348819119113e-05,1.2522457544813725,1.3671157375539191
+7*14+18*20-2*18,1.0570138750982156,1.4832749582618823,SVC,1.0710794349564656,1.019565217391305,0.9470297313661118,1.3622007459891428,SVC,1.0710794349564656,1.019565217391305,1.0675249324293414,1.2720851942366918,,,1.06,-7.683003389399465e-05,1.2518299316561177,1.3671157375539191
+4*7-3*30-14*28,0.0011373688718252003,1.4825261114679047,VRE_PET_HAR,0.0021930803903398507_0.06762413295865335_0.08283224001653088,0.7517440364133751,0.0011373688718252003,1.299691519326474,PET_HAR,0.0021930803903398507_0.06762413295865335,0.7102813852813853,-0.005477905397663025,1.2472195742922363,,,1.06,-8.553781614373043e-06,1.062987422397525,1.335873772939316
+4*14+6*7-3*18,0.6481552914237372,1.4818650658561634,HAG,0.781074498763961,0.91869918699187,0.5448957844155238,1.474494071428278,,,1.06,0.5448957844155238,1.4226790233028521,,,1.06,-4.933877684660029e-05,1.1442878652908617,1.4591984495458248
+4*7+17*26-2*3,0.0998191079004968,1.481674574465613,,,1.06,0.0998191079004968,1.3124105984567676,,,1.06,0.11265022988827597,1.3186299771531858,,,1.06,-2.7811621948047925e-05,1.1182517684171493,1.366598431051439
+7+10+24-1-12,0.14770803248235292,1.4811636575531872,HAR,0.14881064793876947,0.4681818181818181,0.15350780004025164,1.4273349495980463,,,1.06,0.1608655943503431,1.3859641229321162,,,1.06,-3.579264690578054e-05,1.1351273542136713,1.4304305541044504
+7+10+23+24-1-12,0.1509411842317034,1.4811636575531872,,,1.06,0.15350780004025164,1.4273349495980463,,,1.06,0.1608655943503431,1.3859641229321162,,,1.06,-3.6195323648375896e-05,1.1358303304939006,1.4304305541044504
+7+10+24-1-4-12,0.12429283899313723,1.4811636575531872,HAR_KSB,0.1353632561704876_0.13380499236713572,0.6424868990658464,0.13125919549937112,1.4273349495980463,HAR_KSB,0.1353632561704876_0.13380499236713572,0.6424868990658464,0.15532657459978844,1.3859641229321162,,,1.06,-3.277523462097463e-05,1.129269884947035,1.4304305541044504
+4*7-16*17-21*31,0.08221662919592448,1.4791968540176141,VRE,0.111745573253366,0.8346693386773548,0.04657344973300233,1.3691989183215083,,,1.06,0.018919841770791784,1.2609940421896386,VIC,0.023689496457954255,1.132284552845528,-1.765406619666534e-05,1.0769365952260754,1.3639948664050685
