CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+7*22-3*7-26*27,0.008950206147385016,1.5649410858074944,HAR_DRH,0.015478668591411568_0.017139896755380607,0.7355409927495817,0.008705542100813462,1.4150037293839985,DRH,0.015478668591411568,0.7392638036809817,0.008950206147385016,1.2527971857553528,DRH,0.015478668591411568,0.7392638036809817,-1.1605599936693687e-05,1.0445936759243664,1.399301109565894
+8-2-13-13-26-30,0.05014318200226231,1.54293905057513,ATA_JVC_TRC_PHR_TLH,10.223509477376581_4.436378823939743_0.21320662795165962_0.45414504121403815_0.30424792989880145,1.3312651691294686,0.029749876047297286,1.3167665623712514,TRC,0.45414504121403815,1.557416267942584,-0.09266152927675847,1.391867019331342,DRH,-0.03356537791566645,0.7392638036809817,6.00401379237822e-05,0.9538365350401122,1.411094529775415
+4*7-3*30-14*28,0.0011373688718252003,1.527211563578031,,,1.06,0.0011373688718252003,1.3775667723046257,,,1.06,-0.003863772618336663,1.422776479420401,DRH,0.0011332981465326918,0.7392638036809817,-2.5834767817962887e-05,1.0591025994255967,1.4398455265585846
+7*12+22*22-3*16,0.3100920952108826,1.522923765224412,KSS_GTT_ATA,1.057808866280644_1.0771696403456588_1.2237152429611216,0.18787878787878787,0.3100920952108826,1.3325630254040435,GTT,1.0771696403456588,0.3636363636363636,0.3100920952108826,1.340018783390101,,,1.06,-3.10280867247687e-05,1.0777442735907445,1.3931952612353038
+0*24+7*22-16*21,0.20246788313366693,1.5041999313403538,,,1.06,0.13336030210896777,1.3824804873678938,,,1.06,0.04910207427906571,1.2974484006370575,PTL_LHG_TRA_VFG,0.10353689248477964_0.11308702802709611_0.0936019452805516_0.053512242253273945,1.2439792879433813,-7.502900471443318e-05,1.1473393782944008,1.3896053605203467
+7*8-2*33-3*12,-0.003667402585908136,1.5029265167076318,HAR_ATA,0.0_0.06670093349122286,0.46590909090909094,-0.0016950762982641532,1.413471051683748,,,1.06,-0.0016950762982641532,1.434377779432342,,,1.06,1.3371917694736032e-05,1.022483112682638,1.4492661473044455
+7*8-3*9-7*7,0.036033036999994064,1.4993139606952568,CCL_PTL_HAR_NBB,0.5854252447923882_0.03914455590827421_0.1285170357299832_0.12669544396398358,1.0162818575932737,0.039067905031355765,1.5051990543978369,,,1.06,0.039067905031355765,1.2289432788369112,,,1.06,-3.533829967870491e-05,1.096718031411486,1.3985734439479482
+7*8-3*7-10*30,0.04080153139400443,1.4945390191952368,PTL_CCL_HAR_VNE,0.21809777402354716_0.25435063033736893_0.23111545049216375_0.10072156064894128,0.9419491106719368,0.04037292541673336,1.4507909507935393,,,1.06,0.04037292541673336,1.2472796415753673,,,1.06,8.844262500061827e-06,1.0080333011774258,1.3888074594195647
+19*24*24/3/11,49.06403359758799,1.4922104937467953,IDI_MWG_FCM_BFC_PTB,114.50527896613345_95.33026160685095_172.13710536333744_427.5089992931143_66.8305391300124,1.4458573509203638,49.59983565425938,1.3711656356471473,FCM,114.50527896613345,1.163636363636364,73.88363621036976,1.273999035600774,,,1.06,-0.00016147657500027946,1.202089149537714,1.3733854122394764
+0*19*24/2/11,61.14985494227843,1.4893569391606116,IDI_BFC_MWG_PVD_PTB_FCM_HAX,151.97368506041147_1110.994828179861_144.54637805131867_74.61904569199183_105.20391206771029_643.929042112547_195.16780084289266,1.4812903596162406,60.018974237383006,1.4044804684772896,PTB,144.54637805131867,1.739057591623037,49.26248184515225,1.3412205973291682,PTB,144.54637805131867,1.739057591623037,-0.0003447820947954904,1.2397481650055993,1.4090942063385614
+7*8-3*8-12*27,0.05983950033091051,1.4861964851658556,HAR,0.2168631341426514,0.7318181818181818,0.03785670067634453,1.4579347360395079,,,1.06,0.03785670067634453,1.3113058916284734,,,1.06,-4.0588082519002954e-05,1.1059569438220636,1.4141878767954357
