SYMBOL,SUM_RANK,TIME
NOT_INVEST,2968320.0,2017
AAA,1124558.0,2017
AAM,1180021.0,2017
ABT,1456610.0,2017
ACC,1506390.0,2017
ACL,788436.0,2017
ADS,940975.0,2017
AGF,570515.0,2017
AGM,1001042.0,2017
AMD,1233766.0,2017
ANV,651798.0,2017
APC,1812119.0,2017
ASM,1603286.0,2017
ASP,1410348.0,2017
ATG,989863.0,2017
BBC,1770910.0,2017
BCE,726924.0,2017
BCG,992115.0,2017
BCI,1671369.0,2017
BFC,1277514.0,2017
BGM,991173.0,2017
BHN,1999826.0,2017
BHS,1104334.0,2017
BMC,1629579.0,2017
BMP,1703651.0,2017
BRC,1356409.0,2017
BTP,1225069.0,2017
BTT,1699951.0,2017
C32,1844098.0,2017
C47,504248.0,2017
CAV,1444319.0,2017
CCI,2363848.0,2017
CCL,1554499.0,2017
CDC,1574393.0,2017
CDO,1231255.0,2017
CHP,1690309.0,2017
CIG,671752.0,2017
CII,1744354.0,2017
CLC,1465816.0,2017
CLG,1465603.0,2017
CLL,1824338.0,2017
CLW,1401961.0,2017
CMG,1402227.0,2017
CMT,908367.0,2017
CMV,1036753.0,2017
CMX,625320.0,2017
CNG,1771954.0,2017
COM,1848067.0,2017
CSM,1244529.0,2017
CSV,1667415.0,2017
CTD,1803252.0,2017
CTI,1441319.0,2017
CYC,674325.0,2017
D2D,1712022.0,2017
DAG,1461266.0,2017
DAH,1607148.0,2017
DAT,1966792.0,2017
DCL,1593517.0,2017
DCM,1486357.0,2017
DGW,1120739.0,2017
DHA,1810915.0,2017
DHC,1624805.0,2017
DHG,1733498.0,2017
DHM,1547934.0,2017
DIC,647252.0,2017
DIG,1388588.0,2017
DLG,1372245.0,2017
DMC,1700070.0,2017
DPM,2211393.0,2017
DPR,2091531.0,2017
DQC,1529641.0,2017
DRC,1528837.0,2017
DRH,1738935.0,2017
DRL,1809012.0,2017
DSN,1914826.0,2017
DTA,945522.0,2017
DTL,1348495.0,2017
DTT,1393460.0,2017
DVP,1787472.0,2017
DXG,1661882.0,2017
DXV,1026375.0,2017
ELC,1374795.0,2017
EMC,1208464.0,2017
EVE,1533133.0,2017
FCM,1017813.0,2017
FCN,1046498.0,2017
FDC,1844235.0,2017
FIT,1518357.0,2017
FLC,1724014.0,2017
FMC,998993.0,2017
FPT,1384660.0,2017
FTM,978471.0,2017
GAS,1921169.0,2017
