SYMBOL,SUM_RANK,TIME
NOT_INVEST,3364609.0,2019
AAA,1190674.0,2019
AAM,1475669.0,2019
ABT,1550481.0,2019
ACC,1453642.0,2019
ACL,1531418.0,2019
ADS,1155593.0,2019
AGF,977314.0,2019
AGM,1140280.0,2019
AMD,1867855.0,2019
ANV,1725804.0,2019
APC,1856775.0,2019
ASM,1654419.0,2019
ASP,1547748.0,2019
AST,1832597.0,2019
ATG,1615932.0,2019
BBC,1464028.0,2019
BCE,1075261.0,2019
BCG,2266140.0,2019
BFC,1428474.0,2019
BHN,1788531.0,2019
BMC,1272266.0,2019
BMP,1641337.0,2019
BRC,1548512.0,2019
BTP,1151705.0,2019
BTT,1650529.0,2019
BWE,1941030.0,2019
C32,1667993.0,2019
C47,598020.0,2019
CAV,1621341.0,2019
CCI,2118288.0,2019
CCL,1714586.0,2019
CDC,1757627.0,2019
CEE,1506561.0,2019
CHP,1896795.0,2019
CIG,1470763.0,2019
CII,1806095.0,2019
CLC,1507192.0,2019
CLG,2125869.0,2019
CLL,1562054.0,2019
CLW,1575424.0,2019
CMG,1788046.0,2019
CMT,979813.0,2019
CMV,979659.0,2019
CMX,1520628.0,2019
CNG,1313108.0,2019
COM,1565038.0,2019
CRC,1432266.0,2019
CRE,1510384.0,2019
CSM,1248955.0,2019
CSV,1670468.0,2019
CTD,1826487.0,2019
CTF,1628113.0,2019
CTI,1288237.0,2019
CVT,1520311.0,2019
D2D,1935110.0,2019
DAG,1473185.0,2019
DAH,1580024.0,2019
DAT,1880230.0,2019
DBD,1754586.0,2019
DCL,1930245.0,2019
DCM,1582699.0,2019
DGW,1643427.0,2019
DHA,1627476.0,2019
DHC,1798299.0,2019
DHG,1979435.0,2019
DHM,1269575.0,2019
DIC,823508.0,2019
DIG,1609459.0,2019
DLG,1645176.0,2019
DMC,1883747.0,2019
DPG,1124792.0,2019
DPM,1658075.0,2019
DPR,1843624.0,2019
DQC,1188813.0,2019
DRC,1594360.0,2019
DRH,1326827.0,2019
DRL,1649161.0,2019
DSN,1688305.0,2019
DTA,1299935.0,2019
DTL,1637423.0,2019
DTT,1397742.0,2019
DVP,1847726.0,2019
DXG,1804931.0,2019
DXV,1110889.0,2019
ELC,1081201.0,2019
EMC,1362552.0,2019
EVE,1465173.0,2019
EVG,1318882.0,2019
FCM,1799253.0,2019
FCN,1479836.0,2019
FDC,2042098.0,2019
FIR,1783099.0,2019
FIT,1931584.0,2019
FLC,2045194.0,2019
FMC,1683000.0,2019
FPT,1996015.0,2019
FRT,1139443.0,2019
FTM,1243887.0,2019
GAS,2245971.0,2019
GDT,1936197.0,2019
GEX,1906542.0,2019
GIL,1064064.0,2019
GMC,1365179.0,2019
GMD,2081043.0,2019
GSP,1748322.0,2019
GTA,1278929.0,2019
GTN,2013872.0,2019
HAG,1483441.0,2019
HAH,1331532.0,2019
HAI,1396482.0,2019
HAP,1557872.0,2019
HAR,2687472.0,2019
HAS,1814372.0,2019
HAX,1601238.0,2019
HBC,1861441.0,2019
HCD,1222695.0,2019
HDC,1652622.0,2019
HDG,2330595.0,2019
HHS,1435117.0,2019
HID,1499550.0,2019
HII,920500.0,2019
HLG,1296041.0,2019
HMC,2010474.0,2019
HNG,1899033.0,2019
HOT,1636730.0,2019
HPG,2183266.0,2019
HPX,2295603.0,2019
HQC,1026152.0,2019
HRC,1701790.0,2019
HSG,996900.0,2019
HSL,1639919.0,2019
HT1,1786441.0,2019
HTI,1736216.0,2019
HTL,1483516.0,2019
HTN,1114658.0,2019
HTT,2316883.0,2019
HTV,1677045.0,2019
HU1,1000602.0,2019
HU3,750895.0,2019
HUB,1787434.0,2019
HVG,774769.0,2019
HVH,1837133.0,2019
HVX,977018.0,2019
IBC,1735796.0,2019
ICF,783559.0,2019
