CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+0*1*2*27/30,0.5232978175929646,1.2035783081239215,DLG,0.6323587050645008,0.9835164835164836,0.3478975469461922,1.569018614982904,DLG,0.6323587050645008,0.9835164835164836,0.17100558647279404,1.2614943395443001,PVD,0.19126592243675328,0.7084239130434783,-5.8106370317589164e-05,1.180232399426955,1.3269008102297337
-2*3*9/8/11,-0.015194518180224718,1.2205216064281208,PMG_LDG_IJC_HAR_DCL_HNG_IBC_VNG_HPG,-0.01189025463361347_-0.003018271390675366_-0.002039242805945012_0.0_0.0_0.0_0.0_-0.013223652888363106_0.0,0.9118903249590363,-0.018362735077115718,1.5579786831337175,LDG_HNG,-0.002039242805945012_0.0,0.7033456026174473,-0.014613136059739835,1.2641743296211716,,,1.06,-0.0002318009031653073,1.1949887206916558,1.3320254138185204
-3*9*14/8/11,-0.06643117175601067,1.2287613204329018,PMG_LDG_IJC_HAR_DCL_HNG_IBC_VNG_KSB,-0.026172700197964752_-0.012823894825069314_0.0_0.0_0.0_0.0_0.0_-0.0373198033647455_-0.00786965733700386,0.8939013586132626,-0.06643117175601067,1.5559828974504115,LDG_HNG,-0.00786965733700386_0.0,0.7033456026174473,-0.06643117175601067,1.2464698433254624,HNG,-0.00786965733700386,0.8673139158576052,-0.00022558653656890067,1.1880758846836583,1.3281541312038059
+0*1*2/33,1.7204772944368245,1.2365885125837055,DLG_VPG,3.816154932663675_2.4972667656720446,1.0902809690309687,1.5203992824005312,1.542670209694898,DLG_VPG,3.816154932663675_2.4972667656720446,1.0902809690309687,1.648092042941289,1.2269280968291028,,,1.06,-6.747429296697422e-05,1.1738215321868655,1.3204534438646396
+19*24*29*30/11,0.9358410460371365,1.2436938404184668,BFC_ITD,2.0626588564609283_1.1390454884922052,0.713507956374039,0.6455731734300928,1.5394599530947852,BFC,2.0626588564609283,0.5504201680672268,0.5854814081624142,1.3544030603204495,,,1.06,-0.00022994756197672718,1.1844576387734012,1.3686334313670927
+16*24*24/11,2.500271719451933,1.2363856133101123,IDI_BFC_SHI_PET_CMG_ITD_HAI_DGW_HT1_IJC_BWE_MWG,5.548323862138126_43.62953730843716_3.2677114323507572_3.561027673864742_9.536557289476837_4.279295813912483_6.953611879065347_9.52371555056893_5.7227900791651365_5.101245609979683_26.063951319442154_3.6396098363727596,1.0352644248568859,4.191646868058288,1.536064322333088,IDI_BFC_SHI_PET_CMG_ITD,9.536557289476837_43.62953730843716_5.7227900791651365_6.953611879065347_26.063951319442154_9.52371555056893,0.896820463428977,3.501891110362987,1.2942638636971713,IDI_BFC_SHI_PET_CMG,9.536557289476837_43.62953730843716_6.953611879065347_9.52371555056893_26.063951319442154,0.9008654071786022,-0.00017575522968993026,1.212755316475302,1.3438069452867831
+6*16*24/11,8.483325096809653,1.2971643639185804,IDI_BFC_HT1_SHI_BWE_CMG_IJC_FCM,13.029642604023516_108.85220562526581_14.088228217045813_9.494015233287334_41.4533533738606_31.8001909599865_12.852671865767118_14.813796102129656,0.9475886095248975,7.222389558309856,1.530541996695237,IDI_BFC_HT1_SHI_CMG_IJC_FCM,13.029642604023516_108.85220562526581_14.813796102129656_9.494015233287334_41.4533533738606_12.852671865767118_31.8001909599865,0.9609803889075751,8.483325096809653,1.3492966741967887,IDI_BFC_SHI_CMG_FCM,13.029642604023516_108.85220562526581_9.494015233287334_41.4533533738606_14.813796102129656,0.8895837554450612,-0.00018955444962831595,1.2159543555928292,1.38542372439053
+0*12*16*24/11,2.878238865320258,1.344603360601639,IDI_PET_BFC_IJC_SHI_HT1_CMG_ITD,6.094595867279214_3.740943688422957_20.285968691457985_6.041865708965882_3.0896471579129257_10.739671029254838_12.201261991951286_4.079701117578036,0.9574833407126979,2.878238865320258,1.5281548823439226,IDI_PET_BFC_IJC_SHI_ITD,12.201261991951286_6.041865708965882_20.285968691457985_10.739671029254838_3.0896471579129257_6.094595867279214,0.922574136037987,2.8513883072154966,1.3988640919617927,IDI_PET_BFC_SHI,12.201261991951286_10.739671029254838_20.285968691457985_6.041865708965882,0.8466319107439104,-0.00025675664162670177,1.2367671974442234,1.4198068891332984
+19*24*29/11/22,25.30591007381253,1.3167973241457456,ITD_BFC_CMG_HAX_IJC,34.183975225366424_1659.3221723812992_373.31788622763116_78.65518322297126_39.92982940535253,0.9251039935539621,25.30591007381253,1.5270372164969634,ITD_BFC_CMG,78.65518322297126_1659.3221723812992_373.31788622763116,0.8482717685551493,22.440593091288275,1.423368506738347,CMG,78.65518322297126,1.11779939291737,-0.0001826725480006689,1.1806962510096672,1.4172068141867422
+1*2*2*27*30,0.3729282500834536,1.2222905838895115,ASM_DLG,0.7482136828605743_0.5308996864632949,0.9194232163775311,0.2834227829959204,1.523410532764295,DLG,0.5308996864632949,0.9835164835164836,0.26420560166566276,1.264656251462774,,,1.06,-3.7419184369584916e-05,1.1530431522355424,1.3243357146213859
+7*24+20*31-16*21,0.33119123762649894,1.09032131661442,,,1.06,0.08433550777306485,1.5227514522903376,IJC,0.09938532965381869,1.272321428571429,0.08823646074049786,1.3097916109042371,,,1.06,-5.20470180299853e-05,1.1592294032832795,1.2835064457839678
+0*4*21*24/11,0.258717795644189,1.278794576679004,IDI_PET_FCN_BFC_SHI_HAI_CMG_ITD,0.3339847093753836_0.2707500613455876_0.3964536883063524_1.2155677736580701_0.26666128461540844_0.3547348952711501_1.1468443981979188_0.2985949610438859,0.9451069300633154,0.258717795644189,1.5206838653868309,IDI_PET_FCN_SHI_ITD,1.1468443981979188_0.3339847093753836_1.2155677736580701_0.26666128461540844_0.3964536883063524,0.8785271759043851,0.1325696217216539,1.3699636621909266,IDI_PET_BFC_SHI_CMG,0.3547348952711501_0.3339847093753836_1.2155677736580701_0.2707500613455876_1.1468443981979188,0.9008654071786022,-0.00025933369270998984,1.23211027923782,1.3827869130533978
+19*20*24*29/11,1.480450200038222,1.2545703092599976,BFC_ITD,2.8679315498638247_1.5055311847185928,0.713507956374039,0.8027202240657515,1.5187471375570076,BFC_PET,2.8679315498638247_1.4115866344187693,0.7457983193277311,0.783586513873043,1.3599226596915421,,,1.06,-0.00018581426832246868,1.1802642293075492,1.3693258832774713
+16*24*25*29/11,0.7411952388862025,1.3017150313856494,BFC_ITD_PET,1.5806742770733837_1.1676524647745747_0.9754858187042497,0.7893974611121045,0.5261393721972385,1.5159069795782305,BFC_PET_CMG,1.5806742770733837_0.6541772105355892_0.9754858187042497,0.8697986771909441,0.4753707816435225,1.334339329439112,CMG,0.6541772105355892,1.11779939291737,-0.0001616907865968458,1.1673226396405132,1.3778387925325284
+0*19*24*29/11,0.8710237241730306,1.2922038691572344,BFC_PET_ITD,2.0754238500882383_1.2642900909357788_1.639696405473777,0.7893974611121045,0.5100964463188903,1.5152469220284852,BFC_PET,2.0754238500882383_1.639696405473777,0.7457983193277311,0.5100964463188903,1.3243064395078634,PET,1.639696405473777,0.9411764705882354,-0.00017572889544997417,1.176349441681047,1.3705248845751106
+16*24*29*33/11,0.9330084286098976,1.2436938404184668,BFC_ITD_ASM,1.1822361322028667_0.9444408859344522_2.028393101086272,0.7607819539955522,0.6232792482441811,1.5124892105622456,BFC,2.028393101086272,0.5504201680672268,0.5682847907681652,1.3544030603204495,,,1.06,-0.00021842745173947245,1.179985902422498,1.361439002883246
+4*7+9*15-12*17,0.1166826523126027,1.2993159068607882,VNE_BCG_HAR,0.14712162157861997_0.2944138822346822_0.22403441097968968,0.922233555013793,0.09108049471855265,1.510966620505671,,,1.06,0.043949566458933886,1.251892089308081,HAR_SZL,0.14712162157861997_0.07280595603775425,0.898491212280307,-7.494164840274369e-05,1.216382470791638,1.3451378727388381
+19*29*33/11,0.8455933759892346,1.134545764041386,BFC_IJC_FCN_ASM_ITD_HT1_HAX_PET_TDH_CMG_REE_HAI,3.7177592850671393_1.3248099565020588_2.6858582155440396_5.664515892650549_1.2834651194341957_1.621967187084322_1.9561397912853622_1.1154199303708423_0.9510345325689271_3.607944365658746_1.0831644769667428_2.282733957237936,0.9793429843567902,1.306952657028964,1.5099087673492155,BFC_IJC_FCN_HT1,5.664515892650549_1.9561397912853622_3.7177592850671393_3.607944365658746,0.8773241932819018,1.2089497518755634,1.336310419632536,,,1.06,-0.00024265464713611786,1.1756914790247843,1.3088829311325378
