SYMBOL,SUM_RANK,TIME
NOT_INVEST,3250917.0,2023
AAA,1857832.0,2023
AAM,1961975.0,2023
AAT,2198612.0,2023
ABR,1946700.0,2023
ABT,1562551.0,2023
ACC,1180248.0,2023
ACG,1793464.0,2023
ACL,1379859.0,2023
ADG,1776539.0,2023
ADS,1734679.0,2023
AGG,1302543.0,2023
ANV,1859459.0,2023
APC,1438354.0,2023
APH,1947436.0,2023
ASG,1854704.0,2023
ASM,1985839.0,2023
ASP,1624342.0,2023
AST,1739433.0,2023
BAF,1682093.0,2023
BBC,2071400.0,2023
BCE,978022.0,2023
BCG,1486666.0,2023
BCM,1634803.0,2023
BFC,1198581.0,2023
BHN,1870593.0,2023
BKG,1546978.0,2023
BMC,1608916.0,2023
BMP,1789930.0,2023
BRC,1452337.0,2023
BTP,1671811.0,2023
BTT,1815780.0,2023
BWE,1694196.0,2023
C32,1789368.0,2023
C47,1019461.0,2023
CAV,1513575.0,2023
CCI,2098615.0,2023
CCL,1457590.0,2023
CHP,1435079.0,2023
CIG,1100654.0,2023
CII,1965053.0,2023
CKG,1840383.0,2023
CLC,1427315.0,2023
CLL,1461332.0,2023
CLW,1808673.0,2023
CMV,1533906.0,2023
CMX,1757320.0,2023
CNG,1518757.0,2023
COM,1361606.0,2023
CRC,1303139.0,2023
CRE,1748258.0,2023
CSM,1195435.0,2023
CSV,1838269.0,2023
CTD,1543381.0,2023
CTF,1439346.0,2023
CTI,1432348.0,2023
CTR,1921875.0,2023
CVT,990364.0,2023
D2D,2246181.0,2023
DAG,1609233.0,2023
DAH,1538785.0,2023
DAT,1692665.0,2023
DBC,1548990.0,2023
DBD,1779231.0,2023
DBT,1971711.0,2023
DCL,1654340.0,2023
DCM,1799671.0,2023
DGC,1885153.0,2023
DGW,1256960.0,2023
DHA,1482286.0,2023
DHC,1526656.0,2023
DHG,1800810.0,2023
DHM,1893828.0,2023
DIG,1712341.0,2023
DLG,1405527.0,2023
DMC,1913191.0,2023
DPG,1434936.0,2023
DPM,2059281.0,2023
DPR,1802707.0,2023
DQC,1779072.0,2023
DRC,1680469.0,2023
DRH,1345863.0,2023
DRL,1569235.0,2023
DSN,1521211.0,2023
DTA,1742063.0,2023
DTL,1423442.0,2023
DTT,1227989.0,2023
DVP,1782430.0,2023
DXG,1657962.0,2023
DXS,1807793.0,2023
DXV,1496736.0,2023
ELC,1706426.0,2023
EMC,859403.0,2023
EVE,1916393.0,2023
FCM,1655014.0,2023
FCN,1494641.0,2023
FDC,1441530.0,2023
FIR,1518226.0,2023
FIT,2240026.0,2023
FMC,1274948.0,2023
FPT,1798626.0,2023
FRT,1625155.0,2023
GAS,1633125.0,2023
GDT,1646103.0,2023
GEG,1652330.0,2023
GEX,2262829.0,2023
GIL,1865471.0,2023
GMC,1062384.0,2023
GMD,1673654.0,2023
GMH,1935077.0,2023
GSP,1599302.0,2023
GTA,1781570.0,2023
GVR,2028569.0,2023
HAG,1232837.0,2023
HAH,1645176.0,2023
HAP,1567008.0,2023
HAR,1958306.0,2023
HAS,2147807.0,2023
HAX,2095916.0,2023
HCD,1769591.0,2023
HDC,1753868.0,2023
HDG,1885647.0,2023
HHP,1689139.0,2023
HHS,2195097.0,2023
HHV,1483550.0,2023
HII,1195026.0,2023
HMC,1916885.0,2023
HNG,1188246.0,2023
HOT,1359016.0,2023
HPG,1826323.0,2023
HQC,1380455.0,2023
HRC,1473377.0,2023
HSG,1429630.0,2023
HSL,1479083.0,2023
HT1,1469853.0,2023
HTI,1320095.0,2023
HTL,1625712.0,2023
HTV,1821985.0,2023
HU1,1743084.0,2023
HU3,1273616.0,2023
HUB,2353983.0,2023
HVH,1344159.0,2023
HVX,1145605.0,2023
ICT,971766.0,2023
IDI,1934612.0,2023
IJC,1880535.0,2023
ILB,1279117.0,2023
IMP,1705560.0,2023
ITA,1576283.0,2023
ITC,2102581.0,2023
JVC,1960746.0,2023
KBC,1732678.0,2023
KDC,1703214.0,2023
KDH,1431055.0,2023
KHG,1250289.0,2023
KHP,1600171.0,2023
KOS,1568761.0,2023
KSB,1745291.0,2023
L10,1075918.0,2023
LAF,1745375.0,2023
LBM,1423840.0,2023
LCG,1622381.0,2023
LEC,1740942.0,2023
LGC,1490369.0,2023
LGL,1597354.0,2023
LHG,2505332.0,2023
LIX,1384641.0,2023
LM8,1647645.0,2023
LSS,1279972.0,2023
MCG,1946567.0,2023
MCP,1426041.0,2023
MDG,1357594.0,2023
MHC,1752254.0,2023
MSH,1665841.0,2023
MSN,1649916.0,2023
MWG,1782627.0,2023
NAF,1530694.0,2023
NAV,1802196.0,2023
NBB,1099313.0,2023
NCT,1661081.0,2023
NHA,1416307.0,2023
NHH,1552998.0,2023
NHT,1985559.0,2023
NKG,1271343.0,2023
NLG,1762852.0,2023
NNC,1934833.0,2023
NO1,2280292.0,2023
NSC,1594473.0,2023
NT2,1599441.0,2023
NTL,1787306.0,2023
NVT,1620417.0,2023
OPC,1823838.0,2023
PAC,1708314.0,2023
PAN,2053842.0,2023
PC1,1646650.0,2023
PDN,1490898.0,2023
PDR,1423047.0,2023
PET,1899787.0,2023
PGC,1870886.0,2023
PGD,1317218.0,2023
PGV,1612028.0,2023
PHC,1786489.0,2023
PHR,2120348.0,2023
PIT,1636721.0,2023
PJT,1364301.0,2023
PLP,1645980.0,2023
PLX,1649147.0,2023
PMG,1954030.0,2023
PNC,1557383.0,2023
PNJ,1548276.0,2023
POW,1385054.0,2023
PPC,1694985.0,2023
PSH,1640336.0,2023
PTB,1766682.0,2023
PTC,1390203.0,2023
PTL,1796808.0,2023
PVD,1326657.0,2023
PVP,1358258.0,2023
PVT,1649486.0,2023
QBS,1169304.0,2023
QCG,1482374.0,2023
RAL,1016199.0,2023
RDP,1444147.0,2023
REE,2137379.0,2023
S4A,1429181.0,2023
SAB,1683805.0,2023
SAM,1843753.0,2023
SAV,1598129.0,2023
SBA,1426430.0,2023
SBV,1640794.0,2023
SC5,1350993.0,2023
SCD,1863470.0,2023
SCR,2051191.0,2023
SCS,1615625.0,2023
SFC,1498954.0,2023
SFG,1859831.0,2023
SFI,1896902.0,2023
SGN,1542063.0,2023
SGR,1528390.0,2023
SGT,1797859.0,2023
SHA,1474546.0,2023
SHI,1589890.0,2023
SHP,1445550.0,2023
SII,1636171.0,2023
SJD,1233766.0,2023
SJF,1212901.0,2023
SJS,1626411.0,2023
SKG,1708868.0,2023
SMA,1551307.0,2023
SMB,1995444.0,2023
SMC,1372568.0,2023
SPM,1205431.0,2023
SRC,1305468.0,2023
SRF,1313294.0,2023
SSC,1340294.0,2023
ST8,1152552.0,2023
STG,1688062.0,2023
STK,1639306.0,2023
SVC,2433950.0,2023
SVD,799371.0,2023
SVI,1762901.0,2023
SVT,1736892.0,2023
SZC,2033743.0,2023
SZL,2277142.0,2023
TBC,1794065.0,2023
TCD,1307079.0,2023
TCL,1652576.0,2023
TCM,1620566.0,2023
TCO,1383553.0,2023
TCR,874545.0,2023
TCT,1538980.0,2023
TDC,1632033.0,2023
TDG,1479324.0,2023
TDH,1900949.0,2023
TDM,1521402.0,2023
TDP,1480972.0,2023
TDW,1440356.0,2023
TEG,1624572.0,2023
THG,1587015.0,2023
THI,1139697.0,2023
TIP,1688224.0,2023
TIX,2083606.0,2023
TLD,1255346.0,2023
TLG,1731940.0,2023
TLH,1671262.0,2023
TMP,1725870.0,2023
TMS,1829599.0,2023
TMT,1702405.0,2023
TN1,1741512.0,2023
TNA,1972145.0,2023
TNC,1663286.0,2023
TNH,1560223.0,2023
TNI,1816101.0,2023
TNT,1472197.0,2023
TPC,1905967.0,2023
TRA,1772936.0,2023
TRC,1531555.0,2023
TSC,2109319.0,2023
TTA,1395779.0,2023
TTF,1544031.0,2023
TV2,1550488.0,2023
TVT,1811940.0,2023
TYA,1524712.0,2023
UDC,1619648.0,2023
UIC,1439635.0,2023
VAF,1165625.0,2023
VCA,918299.0,2023
VCF,1379820.0,2023
VCG,1701278.0,2023
VDP,1675739.0,2023
VFG,1768009.0,2023
VGC,2007277.0,2023
VHC,1931535.0,2023
VHM,1927527.0,2023
VIC,2006073.0,2023
VID,1835310.0,2023
VIP,1955982.0,2023
VMD,1494379.0,2023
VNE,1947741.0,2023
VNG,1378409.0,2023
VNL,1311139.0,2023
VNM,1842187.0,2023
VNS,1582923.0,2023
VOS,1963077.0,2023
VPD,1467007.0,2023
VPG,859560.0,2023
VPH,1509955.0,2023
VPI,1711773.0,2023
VPS,1154620.0,2023
VRC,1483788.0,2023
VRE,2039978.0,2023
VSC,1662138.0,2023
VSH,1511580.0,2023
VSI,2333706.0,2023
VTB,1803594.0,2023
VTO,1152087.0,2023
YBM,1059258.0,2023
YEG,1669078.0,2023
NOT_INVEST,3671957.0,2022
AAA,2005914.0,2022
AAM,1620948.0,2022
AAT,1498243.0,2022
ABR,1884650.0,2022
ABS,1868749.0,2022
ABT,1463652.0,2022
ACC,1300088.0,2022
ACL,1278268.0,2022
ADG,2072080.0,2022
ADS,1855233.0,2022
AGG,1678150.0,2022
AGM,1512235.0,2022
AMD,2107975.0,2022
ANV,2021650.0,2022
APC,1521466.0,2022
APH,1960698.0,2022
ASG,1973159.0,2022
ASM,2204425.0,2022
ASP,1854725.0,2022
AST,1898285.0,2022
BAF,1767661.0,2022
BBC,1564735.0,2022
BCE,1131640.0,2022
BCG,1684286.0,2022
BCM,1878675.0,2022
BFC,1562474.0,2022
BHN,2029337.0,2022
BKG,1700113.0,2022
BMC,1256567.0,2022
BMP,1990425.0,2022
BRC,1867187.0,2022
BTP,1937823.0,2022
BTT,1876278.0,2022
