SYMBOL,SUM_RANK,TIME
NOT_INVEST,2783962.0,2016
AAM,1523688.0,2016
ABT,1413133.0,2016
ACC,1526523.0,2016
ACL,702760.0,2016
AGF,825180.0,2016
AGM,1187785.0,2016
AMD,1671120.0,2016
ANV,1166102.0,2016
APC,1634080.0,2016
ASM,1423698.0,2016
ASP,1619641.0,2016
ATA,1214662.0,2016
BBC,1507008.0,2016
BCE,546320.0,2016
BCG,1497393.0,2016
BCI,1287226.0,2016
BFC,961424.0,2016
BGM,2165127.0,2016
BHS,1222683.0,2016
BMC,1293560.0,2016
BMP,1408261.0,2016
BRC,1592304.0,2016
BTP,1573455.0,2016
BTT,1735876.0,2016
C32,1428755.0,2016
C47,321143.0,2016
CAV,1029970.0,2016
CCI,1824467.0,2016
CCL,1476148.0,2016
CDC,790489.0,2016
CDO,1566099.0,2016
CIG,405052.0,2016
CII,1709070.0,2016
CLC,1138092.0,2016
CLG,1488966.0,2016
CLL,1702415.0,2016
CLW,1420969.0,2016
CMG,1560410.0,2016
CMT,955554.0,2016
CMV,843618.0,2016
CMX,739777.0,2016
CNG,1432533.0,2016
COM,1607742.0,2016
CSM,953866.0,2016
CSV,1303755.0,2016
CTD,1639141.0,2016
CTI,1281660.0,2016
CYC,411628.0,2016
D2D,1296739.0,2016
DAG,1027935.0,2016
DAT,1436453.0,2016
DCL,1362974.0,2016
DCM,1343453.0,2016
DGW,967030.0,2016
DHA,1937358.0,2016
DHC,1487065.0,2016
DHG,1367363.0,2016
DHM,1683574.0,2016
DIC,1065974.0,2016
DIG,1252310.0,2016
DLG,1308230.0,2016
DMC,1327260.0,2016
DPM,1638308.0,2016
DPR,2156290.0,2016
DQC,1454776.0,2016
DRC,1127798.0,2016
DRH,1802068.0,2016
DRL,1509502.0,2016
DSN,1633014.0,2016
DTA,2020407.0,2016
DTL,888012.0,2016
DTT,1551076.0,2016
DVP,1594302.0,2016
DXG,1464544.0,2016
DXV,1308868.0,2016
ELC,1526281.0,2016
EMC,987374.0,2016
EVE,1329623.0,2016
FCM,1281618.0,2016
FCN,1399119.0,2016
FDC,1701260.0,2016
FIT,1795670.0,2016
FLC,1974090.0,2016
FMC,887922.0,2016
FPT,1338361.0,2016
GAS,1647485.0,2016
GDT,1368347.0,2016
GIL,1329980.0,2016
GMC,1172393.0,2016
GMD,1959769.0,2016
GSP,1546648.0,2016
GTA,1675415.0,2016
GTN,1617829.0,2016
GTT,873246.0,2016
HAG,1510039.0,2016
HAH,1488858.0,2016
HAI,1308434.0,2016
HAP,1963634.0,2016
HAR,2352498.0,2016
HAS,1640452.0,2016
HAX,933752.0,2016
HBC,998664.0,2016
HDC,950147.0,2016
HDG,1395059.0,2016
HHS,1702298.0,2016
HLG,1414287.0,2016
HMC,1098709.0,2016
HNG,1405031.0,2016
HOT,1531179.0,2016
HPG,1428099.0,2016
HQC,1627072.0,2016
HRC,1706914.0,2016
HSG,907149.0,2016
HT1,1186273.0,2016
HTI,1334365.0,2016
HTL,1156125.0,2016
HTV,1834720.0,2016
HU1,1250132.0,2016
HU3,838026.0,2016
HVG,930617.0,2016
HVX,986835.0,2016
ICF,1139133.0,2016
IDI,1139542.0,2016
IJC,972866.0,2016
IMP,1454461.0,2016
ITA,1711569.0,2016
ITC,1258941.0,2016
ITD,1484491.0,2016
JVC,1209766.0,2016
KAC,2101388.0,2016
KBC,1153977.0,2016
KDC,1800600.0,2016
KDH,1125663.0,2016
KHA,1966509.0,2016
KHP,1429093.0,2016
KMR,1350384.0,2016
KSA,1867141.0,2016
KSB,1533854.0,2016
KSH,1880539.0,2016
KSS,1099456.0,2016
L10,862657.0,2016
LAF,1008279.0,2016
LBM,1504919.0,2016
LCG,1911567.0,2016
LCM,2037962.0,2016
LDG,855935.0,2016
LGC,1695884.0,2016
LGL,1478242.0,2016
LHG,1602063.0,2016
LIX,1396866.0,2016
LM8,735268.0,2016
LSS,1204380.0,2016
MCG,1197787.0,2016
MCP,1187554.0,2016
MDG,1206941.0,2016
MHC,1923953.0,2016
MSN,1418448.0,2016
MWG,1142069.0,2016
NAF,1632296.0,2016
NAV,1406394.0,2016
NBB,1320741.0,2016
NCT,1472581.0,2016
NKG,489736.0,2016
NLG,1125587.0,2016
