SYMBOL,SUM_RANK,TIME
NOT_INVEST,2722247.0,2015
AAM,1407324.0,2015
ABT,2174178.0,2015
ACC,1576255.0,2015
ACL,670887.0,2015
AGF,744566.0,2015
AGM,798071.0,2015
ANV,635746.0,2015
APC,1792283.0,2015
ASM,1076988.0,2015
ASP,1566396.0,2015
ATA,464433.0,2015
AVF,835430.0,2015
BBC,1709031.0,2015
BCE,948088.0,2015
BCI,1380290.0,2015
BGM,1330348.0,2015
BHS,1036940.0,2015
BMC,1642631.0,2015
BMP,2216217.0,2015
BRC,1190382.0,2015
BT6,988549.0,2015
BTP,2252779.0,2015
BTT,1796674.0,2015
C21,2058996.0,2015
C32,2082886.0,2015
C47,335436.0,2015
CAV,1195449.0,2015
CCI,2304596.0,2015
CCL,857023.0,2015
CDC,907311.0,2015
CDO,1917847.0,2015
CIG,322200.0,2015
CII,1495073.0,2015
CLC,1151498.0,2015
CLG,823450.0,2015
CLL,2000131.0,2015
CLW,2001082.0,2015
CMG,1204109.0,2015
CMT,1141672.0,2015
CMV,728963.0,2015
CMX,555432.0,2015
CNG,1902916.0,2015
COM,1824564.0,2015
CSM,1524982.0,2015
CSV,1407697.0,2015
CTD,1974708.0,2015
CTI,1011280.0,2015
CYC,334184.0,2015
D2D,1150710.0,2015
DAG,696480.0,2015
DCL,1324373.0,2015
DCM,2188481.0,2015
DCT,567140.0,2015
DHA,2084624.0,2015
DHC,1580617.0,2015
DHG,1924945.0,2015
DHM,995887.0,2015
DIC,460598.0,2015
DIG,1217660.0,2015
DLG,2211959.0,2015
DMC,1529002.0,2015
DPM,1785181.0,2015
DPR,2035293.0,2015
DQC,2216649.0,2015
DRC,1740487.0,2015
DRH,1556333.0,2015
DRL,1961796.0,2015
DSN,2105145.0,2015
DTA,738234.0,2015
DTL,854966.0,2015
DTT,1448283.0,2015
DVP,2349804.0,2015
DXG,1414866.0,2015
DXV,1109287.0,2015
ELC,1559213.0,2015
EMC,468910.0,2015
EVE,1998065.0,2015
FCM,1032253.0,2015
FCN,1141747.0,2015
FDC,2547711.0,2015
FLC,2484615.0,2015
FMC,940657.0,2015
FPT,1533291.0,2015
GAS,2087465.0,2015
GDT,2371850.0,2015
GIL,1002560.0,2015
GMC,1195564.0,2015
GMD,2003904.0,2015
GSP,2421386.0,2015
GTA,1362260.0,2015
GTN,1892286.0,2015
GTT,1782985.0,2015
HAG,1637556.0,2015
HAH,1888862.0,2015
HAI,1468202.0,2015
HAP,1561118.0,2015
HAR,1824454.0,2015
HAS,1705309.0,2015
HAX,1032231.0,2015
HBC,1302162.0,2015
HDC,1237198.0,2015
HDG,1615259.0,2015
HHS,2094452.0,2015
HLG,317004.0,2015
HMC,832125.0,2015
HOT,1887652.0,2015
HPG,1768494.0,2015
HQC,1234808.0,2015
HRC,1855411.0,2015
HSG,809434.0,2015
HSI,454699.0,2015
HT1,1505983.0,2015
HTI,1955980.0,2015
HTL,1368693.0,2015
HTV,1843219.0,2015
HU1,467067.0,2015
HU3,494879.0,2015
HVG,764025.0,2015
HVX,1165318.0,2015
ICF,550601.0,2015
IDI,1021713.0,2015
IJC,1345176.0,2015
IMP,1664743.0,2015
ITA,1332401.0,2015
ITC,961788.0,2015
ITD,1694652.0,2015
JVC,1947581.0,2015
KAC,1337036.0,2015
KBC,1325791.0,2015
