SYMBOL,SUM_RANK,TIME
NOT_INVEST,3180503.0,2023
AAA,2417366.0,2023
AAM,2296757.0,2023
AAT,2233482.0,2023
ABR,2909784.0,2023
ABT,2711020.0,2023
ACC,1266575.0,2023
ACG,1874254.0,2023
ACL,1610448.0,2023
ADG,1825741.0,2023
ADS,1451882.0,2023
AGG,565316.0,2023
ANV,1547114.0,2023
APC,1834293.0,2023
APH,1887587.0,2023
ASG,1896830.0,2023
ASM,1450708.0,2023
ASP,1410895.0,2023
AST,1509535.0,2023
BAF,1029017.0,2023
BBC,2608893.0,2023
BCE,1368842.0,2023
BCG,981955.0,2023
BCM,1505843.0,2023
BFC,1389948.0,2023
BHN,1793697.0,2023
BKG,1966296.0,2023
BMC,2179420.0,2023
BMP,1777641.0,2023
BRC,1745653.0,2023
BTP,2703099.0,2023
BTT,2312902.0,2023
BWE,1670795.0,2023
C32,2583368.0,2023
C47,533547.0,2023
CAV,1099193.0,2023
CCI,1485597.0,2023
CCL,1208079.0,2023
CHP,1525358.0,2023
CIG,1241794.0,2023
CII,1206391.0,2023
CKG,735435.0,2023
CLC,1395526.0,2023
CLL,2096639.0,2023
CLW,1491914.0,2023
CMV,1669756.0,2023
CMX,1628180.0,2023
CNG,1472414.0,2023
COM,1882357.0,2023
CRC,1745885.0,2023
CRE,1620175.0,2023
CSM,1003811.0,2023
CSV,2062840.0,2023
CTD,1460712.0,2023
CTF,1099870.0,2023
CTI,1307646.0,2023
CTR,1090336.0,2023
CVT,639286.0,2023
D2D,1821172.0,2023
DAG,1084190.0,2023
DAH,2385022.0,2023
DAT,1553377.0,2023
DBC,1444413.0,2023
DBD,1589402.0,2023
DBT,1442005.0,2023
DCL,1416536.0,2023
DCM,2032664.0,2023
DGC,1886318.0,2023
DGW,1210409.0,2023
DHA,1835173.0,2023
DHC,1430592.0,2023
DHG,1511163.0,2023
DHM,1649973.0,2023
DIG,1032414.0,2023
DLG,592311.0,2023
DMC,1787994.0,2023
DPG,1232447.0,2023
DPM,2244805.0,2023
DPR,2679234.0,2023
DQC,1932585.0,2023
DRC,1497688.0,2023
DRH,2041864.0,2023
DRL,1480479.0,2023
DSN,1738791.0,2023
DTA,1178735.0,2023
DTL,978706.0,2023
DTT,1983650.0,2023
DVP,2111210.0,2023
DXG,1154475.0,2023
DXS,1463054.0,2023
DXV,1794999.0,2023
ELC,2164710.0,2023
EMC,898764.0,2023
EVE,1909621.0,2023
FCM,1780514.0,2023
FCN,1284587.0,2023
FDC,1492199.0,2023
FIR,1144160.0,2023
FIT,2486693.0,2023
FMC,1688649.0,2023
FPT,1560938.0,2023
FRT,1124538.0,2023
GAS,1442111.0,2023
GDT,1390014.0,2023
GEG,1387452.0,2023
GEX,1669005.0,2023
GIL,1977428.0,2023
GMC,2034017.0,2023
GMD,2028518.0,2023
GMH,2026750.0,2023
GSP,1616995.0,2023
GTA,1924580.0,2023
GVR,1916917.0,2023
HAG,811428.0,2023
HAH,1966978.0,2023
HAP,2868987.0,2023
HAR,3077108.0,2023
HAS,1905542.0,2023
HAX,1377678.0,2023
HCD,1862850.0,2023
HDC,1528029.0,2023
HDG,1387126.0,2023
HHP,1302129.0,2023
HHS,3218076.0,2023
HHV,1346349.0,2023
HII,1648080.0,2023
HMC,1152640.0,2023
HNG,991818.0,2023
HOT,1346830.0,2023
HPG,1537673.0,2023
HQC,2480131.0,2023
HRC,1789775.0,2023
HSG,1656006.0,2023
HSL,2508416.0,2023
HT1,1757872.0,2023
HTI,1473975.0,2023
HTL,1647614.0,2023
HTV,2104195.0,2023
HU1,1395342.0,2023
HU3,1487103.0,2023
HUB,2752465.0,2023
HVH,2590432.0,2023
HVX,1969408.0,2023
ICT,1595127.0,2023
IDI,1493424.0,2023
IJC,1466210.0,2023
ILB,1304124.0,2023
IMP,1801099.0,2023
ITA,2180698.0,2023
