SYMBOL,SUM_RANK,TIME
NOT_INVEST,3040275.0,2018
AAA,1127073.0,2018
AAM,1585556.0,2018
ABT,1660397.0,2018
ACC,1404603.0,2018
ACL,809182.0,2018
ADS,950040.0,2018
AGF,728966.0,2018
AGM,880725.0,2018
AMD,1560629.0,2018
ANV,1416379.0,2018
APC,2026409.0,2018
ASM,1649875.0,2018
ASP,1151867.0,2018
AST,1889441.0,2018
ATG,1697360.0,2018
BBC,1803737.0,2018
BCE,1049923.0,2018
BCG,1107127.0,2018
BFC,1118889.0,2018
BHN,2116914.0,2018
BMC,1680936.0,2018
BMP,1827566.0,2018
BRC,1519841.0,2018
BTP,1237153.0,2018
BTT,1826070.0,2018
BWE,1425672.0,2018
C32,1890490.0,2018
C47,424934.0,2018
CAV,1422336.0,2018
CCI,2097076.0,2018
CCL,1689426.0,2018
CDC,1498526.0,2018
CDO,1716089.0,2018
CEE,1365206.0,2018
CHP,1862372.0,2018
CIG,805132.0,2018
CII,1556561.0,2018
CLC,1431619.0,2018
CLG,1590264.0,2018
CLL,2061510.0,2018
CLW,1392950.0,2018
CMG,1600147.0,2018
CMT,1332289.0,2018
CMV,921443.0,2018
CMX,682558.0,2018
CNG,1844282.0,2018
COM,1811608.0,2018
CSM,778691.0,2018
CSV,1887979.0,2018
CTD,1792720.0,2018
CTF,963901.0,2018
CTI,1506487.0,2018
CVT,1442621.0,2018
D2D,1794756.0,2018
DAG,1175299.0,2018
DAH,1228938.0,2018
DAT,1900245.0,2018
DCL,1635645.0,2018
DCM,1505191.0,2018
DGW,1233057.0,2018
DHA,2115384.0,2018
DHC,1704995.0,2018
DHG,1846457.0,2018
DHM,1030848.0,2018
DIC,767089.0,2018
DIG,1472373.0,2018
DLG,1119937.0,2018
DMC,1888407.0,2018
DPM,2166339.0,2018
DPR,2244260.0,2018
DQC,1607480.0,2018
DRC,1472660.0,2018
DRH,1562801.0,2018
DRL,2055251.0,2018
DSN,2111320.0,2018
DTA,1488317.0,2018
DTL,1590107.0,2018
DTT,1614133.0,2018
DVP,2096488.0,2018
DXG,1852894.0,2018
DXV,1059241.0,2018
ELC,1527257.0,2018
EMC,1310984.0,2018
EVE,1336197.0,2018
EVG,1533309.0,2018
FCM,1115842.0,2018
FCN,1299442.0,2018
FDC,2034656.0,2018
FIT,2063636.0,2018
FLC,1449275.0,2018
FMC,1215834.0,2018
FPT,1725794.0,2018
FTM,1168005.0,2018
GAS,2168238.0,2018
GDT,1854213.0,2018
GEX,1708816.0,2018
GIL,1273639.0,2018
GMC,993360.0,2018
GMD,1929298.0,2018
GSP,1842893.0,2018
GTA,1622053.0,2018
GTN,1768703.0,2018
HAG,1520273.0,2018
HAH,1613087.0,2018
HAI,1289066.0,2018
HAP,1510691.0,2018
HAR,2486394.0,2018
HAS,1628345.0,2018
HAX,1204647.0,2018
HBC,1335466.0,2018
HCD,1188102.0,2018
HDC,1387973.0,2018
HDG,1717112.0,2018
HHS,1587618.0,2018
HID,1571073.0,2018
HII,1067115.0,2018
HLG,1120504.0,2018
HMC,1704728.0,2018
HNG,1234379.0,2018
HOT,1863816.0,2018
HPG,2028343.0,2018
HQC,970936.0,2018
HRC,1846426.0,2018
HSG,982037.0,2018
HT1,1348043.0,2018
HTI,1584020.0,2018
HTL,1323159.0,2018
HTT,1801356.0,2018
HTV,1920120.0,2018
HU1,1083351.0,2018
HU3,872308.0,2018
HVG,624914.0,2018
HVX,723780.0,2018
IBC,1956470.0,2018
ICF,656171.0,2018
IDI,1797883.0,2018
IJC,1131234.0,2018
IMP,1849995.0,2018
ITA,1550421.0,2018
ITC,1320045.0,2018
ITD,2097737.0,2018
JVC,1481834.0,2018
KAC,1936419.0,2018
KBC,1419732.0,2018
KDC,1812737.0,2018
KDH,1790818.0,2018
KHA,2309888.0,2018
KHP,964397.0,2018
KMR,1149751.0,2018
KSA,1532354.0,2018
KSB,2244763.0,2018
KSH,1357307.0,2018
L10,1017117.0,2018
LAF,1154774.0,2018
LBM,1917721.0,2018
LCG,1303197.0,2018
LCM,1533784.0,2018
LDG,1603890.0,2018
LEC,2030091.0,2018
LGC,1567366.0,2018
LGL,846136.0,2018
LHG,1840225.0,2018
LIX,1687151.0,2018
LM8,711822.0,2018
LSS,1008946.0,2018
MCG,766855.0,2018
MCP,1619927.0,2018
MDG,1656391.0,2018
MHC,2127132.0,2018
MSN,1761558.0,2018
MWG,1399621.0,2018
NAF,1445932.0,2018
NAV,1342851.0,2018
NBB,1360218.0,2018
NCT,2108413.0,2018
NKG,960949.0,2018
NLG,1757469.0,2018
NNC,1958232.0,2018
NSC,1703383.0,2018
NT2,1646641.0,2018
NTL,1177893.0,2018
NVL,1804330.0,2018
NVT,1614941.0,2018
OPC,2226940.0,2018
PAC,1446338.0,2018
PAN,1946762.0,2018
PC1,1693165.0,2018
PDN,1788297.0,2018
PDR,1391858.0,2018
PET,1736971.0,2018
PGC,1579362.0,2018
PGD,1826855.0,2018
PHR,1964579.0,2018
PIT,602443.0,2018
PJT,1360195.0,2018
PLP,1499573.0,2018
PLX,1825158.0,2018
PME,1922269.0,2018
PMG,1901305.0,2018
PNC,1065989.0,2018
PNJ,1825420.0,2018
POM,1493121.0,2018
PPC,1728949.0,2018
PPI,1031371.0,2018
PTB,1642245.0,2018
PTC,1122996.0,2018
PTL,1548390.0,2018
PVD,1346724.0,2018
PVT,1618866.0,2018
PXI,832407.0,2018
PXS,1228792.0,2018
PXT,960058.0,2018
QBS,1022421.0,2018
QCG,1435569.0,2018
RAL,1429544.0,2018
RDP,1002351.0,2018
REE,2186048.0,2018
RIC,1543641.0,2018
ROS,2172229.0,2018
S4A,1764831.0,2018
SAB,2113103.0,2018
SAM,1695494.0,2018
SAV,1787344.0,2018
SBA,1761601.0,2018
SBT,1395369.0,2018
SBV,1984346.0,2018
SC5,781118.0,2018
SCD,2014942.0,2018
SCR,1381592.0,2018
SFC,2011018.0,2018
SFG,1175295.0,2018
SFI,2224122.0,2018
SGR,1703777.0,2018
SGT,1968402.0,2018
SHA,904039.0,2018
SHI,716283.0,2018
SHP,1755605.0,2018
SII,1565933.0,2018
SJD,1940084.0,2018
SJF,1590386.0,2018
SJS,1439897.0,2018
SKG,2092358.0,2018
SMA,1480886.0,2018
SMC,1084849.0,2018
SPM,1246028.0,2018
SRC,1013513.0,2018
SRF,1171385.0,2018
ST8,2048733.0,2018
STG,1837566.0,2018
STK,1118163.0,2018
STT,1635600.0,2018
SVC,1614629.0,2018
SVI,1294811.0,2018
SVT,2406556.0,2018
SZL,2102793.0,2018
TAC,1460471.0,2018
TBC,2101668.0,2018
TCD,1349345.0,2018
TCL,1907433.0,2018
TCM,1216043.0,2018
TCO,1981079.0,2018
TCR,761639.0,2018
TCT,2134530.0,2018
TDC,511212.0,2018
TDG,1516507.0,2018
TDH,1770097.0,2018
TDW,1444750.0,2018
TEG,1777769.0,2018
THG,1642177.0,2018
THI,1565984.0,2018
TIE,2062367.0,2018
TIP,2098499.0,2018
TIX,2308112.0,2018
TLD,1542517.0,2018
TLG,1795113.0,2018
TLH,1502927.0,2018
TMP,2076274.0,2018
TMS,2187896.0,2018
TMT,1027260.0,2018
TNA,1396065.0,2018
TNC,1906631.0,2018
TNI,1594601.0,2018
TNT,1408659.0,2018
TPC,1297019.0,2018
TRA,2019047.0,2018
TRC,1768160.0,2018
TS4,1298385.0,2018
TSC,1595065.0,2018
TTF,901180.0,2018
TV1,888033.0,2018
TVT,1408333.0,2018
TYA,1243746.0,2018
UDC,1698209.0,2018
UIC,1657112.0,2018
VAF,1660863.0,2018
VCF,1813291.0,2018
VDP,1539040.0,2018
VFG,1335266.0,2018
VHC,1706085.0,2018
VHG,1540385.0,2018
VIC,2138628.0,2018
VID,1610037.0,2018
VIP,2044261.0,2018
VIS,1493081.0,2018
VJC,1853011.0,2018
VMD,980094.0,2018
VNE,1709958.0,2018
VNG,2040766.0,2018
VNL,1599611.0,2018
VNM,2251596.0,2018
VNS,1413135.0,2018
VOS,646474.0,2018
VPD,1704319.0,2018
VPG,1059829.0,2018
VPH,1408111.0,2018
VPK,1005745.0,2018
VPS,1461522.0,2018
VRC,1630740.0,2018
VRE,2451749.0,2018
VSC,1942928.0,2018
VSH,1812966.0,2018
VSI,2207647.0,2018
VTB,1096351.0,2018
VTO,1376510.0,2018
NOT_INVEST,2834918.0,2017
AAA,1013071.0,2017
AAM,1219339.0,2017
ABT,1547721.0,2017
ACC,1581349.0,2017
ACL,709242.0,2017
ADS,933659.0,2017
AGF,685775.0,2017
AGM,806882.0,2017
AMD,1442123.0,2017
ANV,628050.0,2017
APC,1880994.0,2017
