SYMBOL,SUM_RANK,TIME
NOT_INVEST,2724599.0,2016
AAM,1748770.0,2016
ABT,1567757.0,2016
ACC,1629280.0,2016
ACL,630031.0,2016
AGF,956720.0,2016
AGM,1237246.0,2016
AMD,1832341.0,2016
ANV,862213.0,2016
APC,1944884.0,2016
ASM,1487865.0,2016
ASP,1537436.0,2016
ATA,1259479.0,2016
BBC,1734598.0,2016
BCE,341017.0,2016
BCG,1609350.0,2016
BCI,1207952.0,2016
BFC,982801.0,2016
BGM,2305731.0,2016
BHS,1153548.0,2016
BMC,1589237.0,2016
BMP,1717864.0,2016
BRC,1554450.0,2016
BTP,1584298.0,2016
BTT,1725701.0,2016
C32,1807969.0,2016
C47,155949.0,2016
CAV,1225619.0,2016
CCI,1502086.0,2016
CCL,1353425.0,2016
CDC,725503.0,2016
CDO,1787044.0,2016
CIG,226612.0,2016
CII,1381978.0,2016
CLC,1297667.0,2016
CLG,926345.0,2016
CLL,1852271.0,2016
CLW,1551695.0,2016
CMG,1685610.0,2016
CMT,1042719.0,2016
CMV,828319.0,2016
CMX,781041.0,2016
CNG,1591425.0,2016
COM,1778376.0,2016
CSM,1005606.0,2016
CSV,1529946.0,2016
CTD,1675805.0,2016
CTI,1099591.0,2016
CYC,312341.0,2016
D2D,947188.0,2016
DAG,1093108.0,2016
DAT,1470815.0,2016
DCL,1750744.0,2016
DCM,1414679.0,2016
DGW,1211614.0,2016
DHA,2145539.0,2016
DHC,1758844.0,2016
DHG,1622830.0,2016
DHM,1859950.0,2016
DIC,836172.0,2016
DIG,994551.0,2016
DLG,1132508.0,2016
DMC,1581608.0,2016
DPM,1761218.0,2016
DPR,2101744.0,2016
DQC,1637599.0,2016
DRC,1293743.0,2016
DRH,1930476.0,2016
DRL,1723786.0,2016
DSN,1820448.0,2016
DTA,1707646.0,2016
DTL,965165.0,2016
DTT,1843758.0,2016
DVP,1836207.0,2016
DXG,1306565.0,2016
DXV,1586274.0,2016
ELC,1604006.0,2016
EMC,914346.0,2016
EVE,1660816.0,2016
FCM,1446742.0,2016
FCN,1067529.0,2016
FDC,1953498.0,2016
FIT,1889254.0,2016
FLC,1862444.0,2016
FMC,998942.0,2016
FPT,1435582.0,2016
GAS,1830696.0,2016
GDT,1727275.0,2016
GIL,1313260.0,2016
GMC,1281255.0,2016
GMD,1882106.0,2016
GSP,1898509.0,2016
GTA,1858660.0,2016
GTN,1553513.0,2016
GTT,625435.0,2016
HAG,1078037.0,2016
HAH,1516627.0,2016
HAI,1610365.0,2016
HAP,1780032.0,2016
HAR,2365790.0,2016
HAS,1579908.0,2016
HAX,1022480.0,2016
HBC,948588.0,2016
HDC,1029117.0,2016
HDG,1162321.0,2016
HHS,1814978.0,2016
HLG,1014787.0,2016
HMC,1056892.0,2016
HNG,1105507.0,2016
HOT,1794753.0,2016
HPG,1598957.0,2016
HQC,1644140.0,2016
HRC,1797873.0,2016
HSG,905013.0,2016
HT1,1261712.0,2016
HTI,1285858.0,2016
HTL,1386100.0,2016
HTV,2183117.0,2016
HU1,1324670.0,2016
HU3,932355.0,2016
HVG,744551.0,2016
HVX,945819.0,2016
ICF,859092.0,2016
IDI,1036312.0,2016
IJC,846528.0,2016
IMP,1714636.0,2016
ITA,1822263.0,2016
ITC,1051167.0,2016
ITD,1658907.0,2016
JVC,1402259.0,2016
KAC,2040871.0,2016
KBC,1078912.0,2016
KDC,2054934.0,2016
KDH,927078.0,2016
KHA,2211987.0,2016
KHP,1479752.0,2016
KMR,1682256.0,2016
KSA,2074032.0,2016
KSB,1639782.0,2016
KSH,2265176.0,2016
KSS,1130637.0,2016
L10,416331.0,2016
LAF,1227768.0,2016
LBM,1868152.0,2016
LCG,1693290.0,2016
LCM,2152087.0,2016
LDG,674437.0,2016
LGC,1519874.0,2016
LGL,1061810.0,2016
LHG,1517262.0,2016
LIX,1453659.0,2016
LM8,640636.0,2016
LSS,1453304.0,2016
MCG,676735.0,2016
MCP,1346770.0,2016
MDG,1357033.0,2016
MHC,2242009.0,2016
MSN,1311409.0,2016
MWG,1317022.0,2016
NAF,1789304.0,2016
NAV,1427167.0,2016
NBB,1015182.0,2016
NCT,1727663.0,2016
NKG,472242.0,2016
NLG,1130343.0,2016
NNC,1573629.0,2016
NSC,1482357.0,2016
NT2,1290254.0,2016
NTL,1195630.0,2016
NVT,1855181.0,2016
OPC,1591263.0,2016
PAC,1357868.0,2016
PAN,1715606.0,2016
PDN,1595047.0,2016
PDR,785344.0,2016
PET,1043249.0,2016
PGC,1601164.0,2016
PGD,1510035.0,2016
PHR,2039083.0,2016
PIT,830692.0,2016
PJT,1214522.0,2016
PNC,1052110.0,2016
PNJ,1298317.0,2016
POM,919037.0,2016
PPC,1507697.0,2016
PPI,1426396.0,2016
PTB,1416851.0,2016
PTC,1793772.0,2016
PTL,1530703.0,2016
PVD,1522200.0,2016
PVT,1481286.0,2016
PXI,1447750.0,2016
PXL,1960731.0,2016
PXS,1297554.0,2016
PXT,773337.0,2016
QBS,1439653.0,2016
QCG,814880.0,2016
RAL,1066530.0,2016
RDP,1138326.0,2016
REE,2094865.0,2016
RIC,1868883.0,2016
SAM,1928388.0,2016
SAV,1725242.0,2016
SBA,1480467.0,2016
SBT,1208523.0,2016
SC5,451538.0,2016
SCD,1837440.0,2016
SFC,1721727.0,2016
SFG,1174695.0,2016
SFI,1988146.0,2016
SGT,886063.0,2016
SHI,1020772.0,2016
SHP,1473366.0,2016
SII,1560638.0,2016
SJD,1862053.0,2016
SJS,1046611.0,2016
SKG,1727894.0,2016
SMA,683549.0,2016
SMC,910649.0,2016
SPM,1596814.0,2016
SRC,1270849.0,2016
SRF,1582218.0,2016
SSC,1440317.0,2016
ST8,1805938.0,2016
STG,1211755.0,2016
STK,1188927.0,2016
STT,1750341.0,2016
SVC,1295934.0,2016
SVI,1166707.0,2016
SVT,2128829.0,2016
SZL,1297051.0,2016
TAC,1305418.0,2016
TBC,2009912.0,2016
TCL,1871095.0,2016
TCM,1128695.0,2016
TCO,1848314.0,2016
TCR,1153352.0,2016
TCT,1857508.0,2016
TDC,394060.0,2016
TDH,1513244.0,2016
TDW,1481110.0,2016
THG,1114367.0,2016
TIC,2120662.0,2016
TIE,1849043.0,2016
TIX,1355413.0,2016
TLG,1403453.0,2016
TLH,1316567.0,2016
TMP,1793857.0,2016
TMS,1771315.0,2016
TMT,1151600.0,2016
TNA,967006.0,2016
TNC,2053899.0,2016
TNT,1663969.0,2016
TPC,1544083.0,2016
TRA,1640522.0,2016
TRC,2046164.0,2016
TS4,829585.0,2016
TSC,2127020.0,2016
TTF,1076333.0,2016
TV1,489144.0,2016
TYA,1476958.0,2016
UDC,554457.0,2016
UIC,1418713.0,2016
VAF,1519332.0,2016
VCF,1564872.0,2016
VFG,1421556.0,2016
VHC,1174811.0,2016
VHG,2213259.0,2016
VIC,1340720.0,2016
VID,1779411.0,2016
VIP,1946660.0,2016
VIS,1292121.0,2016
VLF,1150084.0,2016
VMD,545885.0,2016
VNA,834228.0,2016
VNE,2206114.0,2016
VNG,1510232.0,2016
VNH,1077160.0,2016
VNL,1624160.0,2016
VNM,1730014.0,2016
VNS,1564046.0,2016
VOS,908137.0,2016
VPH,774789.0,2016
VPK,1405731.0,2016
VPS,1533611.0,2016
VRC,2031302.0,2016
VSC,1754202.0,2016
VSH,1497521.0,2016
VSI,1973846.0,2016
VTB,1553056.0,2016
VTO,1535400.0,2016
NOT_INVEST,2745028.0,2015
AAM,1786990.0,2015
ABT,1727197.0,2015
ACC,1681732.0,2015
ACL,1068267.0,2015
AGF,1148109.0,2015
AGM,1225055.0,2015
ANV,1345889.0,2015
APC,1862776.0,2015
ASM,1237511.0,2015
ASP,1600556.0,2015
ATA,931047.0,2015
AVF,1069607.0,2015
BBC,1720372.0,2015
BCE,1239307.0,2015
BCI,1067839.0,2015
BGM,2110275.0,2015
BHS,1291995.0,2015
BMC,1611242.0,2015
BMP,1799224.0,2015
BRC,1621927.0,2015
BT6,1676802.0,2015
BTP,1572849.0,2015
BTT,1728806.0,2015
C21,1815433.0,2015
C32,1888827.0,2015
C47,279459.0,2015
CAV,1180486.0,2015
CCI,1557049.0,2015
CCL,792869.0,2015
CDC,719389.0,2015
CDO,1817123.0,2015
CIG,276713.0,2015
CII,1336658.0,2015
CLC,1251555.0,2015
CLG,1077180.0,2015
CLL,1810915.0,2015
CLW,1776095.0,2015
CMG,1385131.0,2015
CMT,1623601.0,2015
CMV,907642.0,2015
CMX,645479.0,2015
CNG,1706259.0,2015
COM,1752520.0,2015
CSM,1135148.0,2015
CSV,1493987.0,2015
