SYMBOL,SUM_RANK,TIME
NOT_INVEST,3077855.0,2023
AAA,2360341.0,2023
AAM,2359287.0,2023
AAT,2687376.0,2023
ABR,2535071.0,2023
ABT,2214650.0,2023
ACC,1339638.0,2023
ACG,1535973.0,2023
ACL,1844618.0,2023
ADG,1344040.0,2023
ADS,1424739.0,2023
AGG,675896.0,2023
ANV,1328869.0,2023
APC,2197245.0,2023
APH,2468352.0,2023
ASG,1715240.0,2023
ASM,2175669.0,2023
ASP,1704896.0,2023
AST,990981.0,2023
BAF,1024839.0,2023
BBC,2441027.0,2023
BCE,1927160.0,2023
BCG,1177649.0,2023
BCM,908361.0,2023
BFC,1539675.0,2023
BHN,1410281.0,2023
BKG,2732556.0,2023
BMC,2115953.0,2023
BMP,1403293.0,2023
BRC,2169670.0,2023
BTP,2329470.0,2023
BTT,1845837.0,2023
BWE,1027844.0,2023
C32,2546380.0,2023
C47,791096.0,2023
CAV,1121109.0,2023
CCI,1067990.0,2023
CCL,2022802.0,2023
CHP,1179263.0,2023
CIG,1831873.0,2023
CII,1288532.0,2023
CKG,772352.0,2023
CLC,1514013.0,2023
CLL,1575713.0,2023
CLW,1173392.0,2023
CMV,1892303.0,2023
CMX,1940164.0,2023
CNG,1438253.0,2023
COM,1733565.0,2023
CRC,2227796.0,2023
CRE,2228102.0,2023
CSM,1186476.0,2023
CSV,2076812.0,2023
CTD,2202977.0,2023
CTF,864320.0,2023
CTI,1161526.0,2023
CTR,924194.0,2023
CVT,666129.0,2023
D2D,1811273.0,2023
DAG,1681631.0,2023
DAH,2474926.0,2023
DAT,1898791.0,2023
DBC,1458835.0,2023
DBD,1193158.0,2023
DBT,1633584.0,2023
DCL,1452596.0,2023
DCM,1744695.0,2023
DGC,1525417.0,2023
DGW,1015622.0,2023
DHA,1672529.0,2023
DHC,1264024.0,2023
DHG,1173151.0,2023
DHM,1807553.0,2023
DIG,1186478.0,2023
DLG,720056.0,2023
DMC,1833574.0,2023
