CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+1*22-1*3-2*24,0.7448181930307471,1.06,,,1.06,0.006577175163299309,1.2591986681335283,DCM,0.024331450053045763,1.015873015873016,0.0,1.8166622467990836,DRH,0.0019369595585964777,0.7392638036809817,1.2170790417719934e-05,1.0057021300181128,1.3111818539588431
+1*22-0*24-1*3,0.04621604861238374,1.0740334292006337,MHC,0.14007128605273994,0.581060606060606,0.0403090338760337,1.3003754582551854,,,1.06,0.006577175163299309,1.8052027936282182,,,1.06,1.4575777667134493e-05,0.9988355105421208,1.330947820560661
+1*7-3*9-28*34,0.1473430767507361,1.1499341823302516,VSI_TNA,0.14757185399132847_0.2881742391145395,1.1923304577042897,-0.00034351555271100676,1.357419175855364,TNA_DRH_BMC_MWG,-0.00032413082844796317_0.0015809333100192987_0.14757185399132847_0.0,1.3263910717050034,-0.000849238001887499,1.7928753951154146,DRH_BMC_HTL,0.0_0.0015809333100192987_-0.0007120052532884107,0.7549398339992752,-5.85037227460763e-05,1.1378370638751503,1.3862765622701638
-3*26*33/1/13,-9.387853825139903e-07,1.142394911952405,TIE_HAP_DRH,0.0_0.009496082930012271_115.97858510348254,0.7937571787838383,-0.0001624881434732596,1.113192850657712,DRH,0.0,0.7392638036809817,-0.0002816749658098706,1.7826490487186428,DRH,0.0,0.7392638036809817,-6.889736105624443e-05,1.1283306893580953,1.2849980493522475
-3*30*30/1/13,0.0,1.06,,,1.06,-0.0003661451498775449,1.3602829540058798,DRH,0.0,0.7392638036809817,-0.0005517248740013403,1.7826490487186428,DRH,0.0,0.7392638036809817,-6.949804448193318e-05,1.1282615855915485,1.339584545764585
+8*22-12*34-13*13,0.11336822711462427,1.1999314165907713,KSS_LCM,0.7341993934585332_0.21011018103469345,0.1782051282051282,0.11336822711462427,1.4183226595569867,,,1.06,-0.003796806097372395,1.761782068486016,TRA_DRH_TMT,0.009097820005044957_0.01769559077743037_0.010417897151235183,0.871531992347947,-6.635297569130301e-05,1.1690181712600993,1.424470146849912
+4+7-1-13-21-24,0.25247291388888893,1.171330105193921,,,1.06,0.09231174315976996,1.3925862769503614,,,1.06,0.08734026983875828,1.7462601278449517,,,1.06,8.189972236867022e-06,1.0295650388262096,1.3989463867686238
+1*22-3*20-6*32,1.5040686538319428,1.06,,,1.06,0.06601092566150885,1.1495031772334083,DCM,0.08098396019688071,1.015873015873016,0.005344633848181561,1.7448921608481027,BTP_DLG,0.17916345847112405_0.06307790913603858,0.6701848591549296,3.974073522155897e-07,1.0232162580407231,1.2571033698667295
+4*6+6*7-13*13,0.5589194207156549,1.2044530113957512,,,1.06,0.4952097208098069,1.4003897520841775,,,1.06,0.5589194207156549,1.743432737238295,,,1.06,-8.513860153337595e-05,1.2092061259025828,1.416483846695667
+4*6+7*12-12*13,0.2975050194514243,1.1831991481162918,SVC_VNE_TIE,0.36626476400206953_0.31603031543567656_0.365425693870204,1.180063958631013,0.32868736425796186,1.3869408475480614,SVC,0.36626476400206953,1.703333333333333,0.33944968881419657,1.743432737238295,,,1.06,-8.024596128850225e-05,1.1927290427799961,1.4020273092138187
+1*22-1*34-3*20,0.051413819442275216,1.1311370895555988,BTP_VOS_DCM,0.12737255495068137_0.0650798618728561_0.08753133553277809,0.7822200176366844,0.050133591308094146,1.3738088798070662,DCM,0.0650798618728561,1.015873015873016,0.0027178121865833707,1.7433302622710196,BTP,0.12737255495068137,0.89375,-7.293782378788384e-06,1.033367973125123,1.372630710927035
+1*4-2*3-15*22,0.10070500352377906,1.1687449864060837,,,1.06,0.0407402148139715,1.1559806535073158,,,1.06,0.006623011180426429,1.7270661242524359,,,1.06,-1.4028544964903948e-05,1.0636587141809188,1.304517044547226
+1*22-1*3-12*32,0.05522262367622412,1.0801505111884204,MHC_VOS,0.14007128605273994_0.11217576554206157,0.5090488215488216,0.06069818427234522,1.2721659937287715,,,1.06,0.006640943578791886,1.7265874210020502,HTI,0.016230947237720235,1.107784431137724,-4.997686376913761e-05,1.1288105874412762,1.3094518371360049
+1*22-3*25-3*30,0.054946237160936995,1.139109539115838,BTP_MHC_VOS_DCM_PPC,0.14729529253695803_0.09339216780135648_0.07493761052894723_0.14008233009638174_0.07898661549797482,0.8059861207444079,0.0654156511260677,1.3680061527566194,DCM,0.07898661549797482,1.015873015873016,0.007915576029770652,1.723297148966185,,,1.06,-3.4162250579783054e-05,1.0803027132257992,1.3703933119747895
+2*7+4*6-2*13,0.361907962789909,1.2081788775820401,,,1.06,0.31655225313364943,1.3468378906977547,,,1.06,0.35325204177493835,1.7206907392554793,,,1.06,-7.743914497013713e-05,1.193424652994407,1.3944837259890326
+4*14+6*7-12*13,0.7046099464985719,1.3248058096840079,,,1.06,0.7046099464985719,1.5409738873321126,,,1.06,0.6606337220091704,1.7206907392554793,,,1.06,-9.261971676263576e-05,1.2115575394733316,1.5113884408317597
+4*14+7*14-12*13,0.5588194405664086,1.2084860194128184,TIE,0.6299131589587731,0.813380281690141,0.7582241033717845,1.424362708499928,,,1.06,0.6792791589815832,1.7206907392554793,,,1.06,-9.571352549761716e-05,1.21641978672235,1.4213213559589666
+1*22-1*3-3*4,1.2110284841929575,1.06,,,1.06,0.05766888809963725,1.3121751163405588,,,1.06,0.0043172338975143235,1.7184726630923768,,,1.06,-2.373672356523787e-05,1.0749180118556934,1.3115317649593605
+1*13+8*22-12*13,0.16524377317885686,1.2146192556136342,LCM_PPC,0.23842395555627763_0.22087849758789152,0.7293101005808187,0.16785489045142454,1.4145658867397906,PPC,0.22087849758789152,1.102209944751381,0.05676789049114367,1.7180218190001162,PPC_BTP,0.139837534991109_0.22087849758789152,0.9979799723756905,-5.028441919880349e-05,1.140399023511471,1.4202536700781263
+1*22-1*3-13*34,0.04341733965006883,1.077227316945686,MHC,0.1312051189564644,0.581060606060606,-0.00013377705867640265,1.338744071928577,DCM_DRH_TYA_TNT_KSH_DRL_BGM,0.0011328305071874722_0.0_0.0_0.0_0.0_0.0_0.0232618615845871,0.699593133321504,0.004649901577353148,1.7115328132997483,,,1.06,-5.138181788046549e-05,1.1344796762119955,1.327698272187871
+4*7-3*21-27*30,0.06761425382884023,1.3792248965803506,,,1.06,0.00759833218256652,1.5666386470688904,,,1.06,-0.006155792356988441,1.7105749773229022,DRH_TNT,0.0011332981465326918_0.0,0.42048660269519167,-1.5452682837300267e-05,1.051024993696705,1.5400782583516512
+7*22-0*3-26*27,0.023613878616858576,1.339336719407499,,,1.06,0.007979058819873876,1.5116525773914617,DRH,0.015478668591411568,0.7392638036809817,-0.004923732920422739,1.7105749773229022,DRH_TNT,0.015478668591411568_0.0,0.42048660269519167,-2.959746672041686e-05,1.066770491494968,1.5054462145796668
+7*22-0*3-27*33,0.0382696036005129,1.3296652875911454,,,1.06,0.008808295768470888,1.5116525773914617,DRH,0.015478668591411568,0.7392638036809817,-0.006110285837833818,1.7105749773229022,DRH_TNT,0.015478668591411568_0.0,0.42048660269519167,-2.7643561092346714e-05,1.0651618085965031,1.5013546825091708
+7*22-0*3-28*30,0.04632513217731248,1.325547667965228,,,1.06,0.008941908316071638,1.496637339517046,DRH,0.015478668591411568,0.7392638036809817,-0.0022886685723423534,1.7105749773229022,DRH,0.015478668591411568,0.7392638036809817,-2.786264459335297e-05,1.0649600497551226,1.494642860919461
