SYMBOL,SUM_RANK,TIME
NOT_INVEST,2724600.0,2016
AAM,1749093.0,2016
ABT,1567566.0,2016
ACC,1629277.0,2016
ACL,629757.0,2016
AGF,956484.0,2016
AGM,1237025.0,2016
AMD,1832535.0,2016
ANV,862278.0,2016
APC,1945071.0,2016
ASM,1487961.0,2016
ASP,1537873.0,2016
ATA,1259128.0,2016
BBC,1734654.0,2016
BCE,340869.0,2016
BCG,1609565.0,2016
BCI,1207869.0,2016
BFC,982494.0,2016
BGM,2305766.0,2016
BHS,1153401.0,2016
BMC,1589289.0,2016
BMP,1717840.0,2016
BRC,1554653.0,2016
BTP,1584180.0,2016
BTT,1725863.0,2016
C32,1807969.0,2016
C47,155894.0,2016
CAV,1225341.0,2016
CCI,1501989.0,2016
CCL,1353602.0,2016
CDC,725491.0,2016
CDO,1786956.0,2016
CIG,226603.0,2016
CII,1381908.0,2016
CLC,1297436.0,2016
CLG,926575.0,2016
CLL,1852310.0,2016
CLW,1552003.0,2016
CMG,1685782.0,2016
CMT,1042498.0,2016
CMV,828071.0,2016
CMX,780762.0,2016
CNG,1591334.0,2016
COM,1778393.0,2016
CSM,1005410.0,2016
CSV,1529894.0,2016
CTD,1675698.0,2016
CTI,1099539.0,2016
CYC,312343.0,2016
D2D,947181.0,2016
DAG,1093061.0,2016
DAT,1470757.0,2016
DCL,1750710.0,2016
DCM,1414813.0,2016
DGW,1211440.0,2016
DHA,2145593.0,2016
DHC,1758900.0,2016
DHG,1622838.0,2016
DHM,1860086.0,2016
DIC,835924.0,2016
DIG,994678.0,2016
DLG,1132715.0,2016
DMC,1581591.0,2016
DPM,1761140.0,2016
DPR,2101892.0,2016
DQC,1637464.0,2016
DRC,1293643.0,2016
DRH,1930398.0,2016
DRL,1723793.0,2016
DSN,1820400.0,2016
DTA,1707892.0,2016
DTL,965120.0,2016
DTT,1843853.0,2016
DVP,1836234.0,2016
DXG,1306471.0,2016
DXV,1586518.0,2016
ELC,1604160.0,2016
EMC,914109.0,2016
EVE,1660897.0,2016
FCM,1446966.0,2016
FCN,1067487.0,2016
FDC,1953621.0,2016
FIT,1889318.0,2016
FLC,1862510.0,2016
FMC,998695.0,2016
FPT,1435472.0,2016
GAS,1830684.0,2016
GDT,1727339.0,2016
GIL,1313034.0,2016
GMC,1280976.0,2016
GMD,1882301.0,2016
GSP,1898630.0,2016
GTA,1858787.0,2016
GTN,1553543.0,2016
GTT,625160.0,2016
HAG,1078431.0,2016
HAH,1516664.0,2016
HAI,1610458.0,2016
HAP,1780309.0,2016
HAR,2365846.0,2016
HAS,1579702.0,2016
HAX,1022311.0,2016
HBC,948484.0,2016
HDC,1028977.0,2016
HDG,1162110.0,2016
HHS,1815021.0,2016
HLG,1015054.0,2016
HMC,1056739.0,2016
HNG,1105878.0,2016
HOT,1794892.0,2016
HPG,1599037.0,2016
HQC,1644488.0,2016
HRC,1798058.0,2016
HSG,904892.0,2016
HT1,1261792.0,2016
HTI,1285982.0,2016
HTL,1386029.0,2016
HTV,2183229.0,2016
HU1,1324492.0,2016
HU3,932049.0,2016
HVG,744144.0,2016
HVX,946187.0,2016
ICF,859086.0,2016
IDI,1036116.0,2016
IJC,846240.0,2016
IMP,1714710.0,2016
ITA,1822487.0,2016
ITC,1051231.0,2016
ITD,1658862.0,2016
JVC,1402386.0,2016
KAC,2040913.0,2016
KBC,1078745.0,2016
KDC,2054907.0,2016
KDH,926984.0,2016
KHA,2212109.0,2016
KHP,1480059.0,2016
KMR,1682566.0,2016
KSA,2074168.0,2016
KSB,1639873.0,2016
KSH,2265304.0,2016
KSS,1130411.0,2016
L10,416037.0,2016
LAF,1227749.0,2016
LBM,1868250.0,2016
LCG,1693539.0,2016
LCM,2152385.0,2016
LDG,674303.0,2016
LGC,1519927.0,2016
LGL,1061996.0,2016
LHG,1517189.0,2016
LIX,1453588.0,2016
LM8,640285.0,2016
LSS,1453465.0,2016
MCG,676487.0,2016
MCP,1346767.0,2016
MDG,1356962.0,2016
MHC,2242020.0,2016
MSN,1311446.0,2016
MWG,1316873.0,2016
NAF,1789290.0,2016
NAV,1427163.0,2016
NBB,1015271.0,2016
NCT,1727635.0,2016
NKG,471934.0,2016
NLG,1130335.0,2016
NNC,1573709.0,2016
NSC,1482517.0,2016
NT2,1290287.0,2016
NTL,1195502.0,2016
NVT,1855447.0,2016
OPC,1591264.0,2016
PAC,1357761.0,2016
PAN,1715765.0,2016
PDN,1595178.0,2016
PDR,785205.0,2016
PET,1042959.0,2016
PGC,1601442.0,2016
PGD,1509916.0,2016
PHR,2039140.0,2016
PIT,830383.0,2016
PJT,1214574.0,2016
PNC,1051998.0,2016
PNJ,1298168.0,2016
POM,919075.0,2016
PPC,1507626.0,2016
PPI,1426159.0,2016
PTB,1416670.0,2016
PTC,1793908.0,2016
PTL,1530955.0,2016
PVD,1522394.0,2016
PVT,1481432.0,2016
PXI,1447714.0,2016
PXL,1961128.0,2016
PXS,1297770.0,2016
PXT,773364.0,2016
QBS,1439454.0,2016
QCG,814671.0,2016
RAL,1066287.0,2016
RDP,1138212.0,2016
REE,2094971.0,2016
RIC,1869211.0,2016
SAM,1928524.0,2016
SAV,1725303.0,2016
SBA,1480678.0,2016
SBT,1208401.0,2016
SC5,451311.0,2016
SCD,1837506.0,2016
SFC,1721563.0,2016
SFG,1174465.0,2016
SFI,1988081.0,2016
SGT,886131.0,2016
SHI,1020652.0,2016
SHP,1473485.0,2016
SII,1560567.0,2016
SJD,1862226.0,2016
SJS,1046460.0,2016
