SYMBOL,SUM_RANK,TIME
NOT_INVEST,3283905.0,2024
AAA,2941815.0,2024
AAM,1139734.0,2024
ABR,1701986.0,2024
ABS,1973217.0,2024
ABT,1643115.0,2024
ACC,1267816.0,2024
ACG,1437951.0,2024
ACL,968162.0,2024
ADG,2695721.0,2024
ADP,1633249.0,2024
ADS,1855879.0,2024
AGG,1661522.0,2024
AGM,591825.0,2024
ANV,1141901.0,2024
APC,867860.0,2024
APH,2870242.0,2024
ASG,1430264.0,2024
ASM,2054693.0,2024
ASP,624858.0,2024
AST,1536974.0,2024
BAF,1018148.0,2024
BBC,1702471.0,2024
BCE,960746.0,2024
BCG,830068.0,2024
BCM,2184247.0,2024
BFC,982881.0,2024
BHN,1472558.0,2024
BKG,2462791.0,2024
BMC,1561729.0,2024
BMP,1691966.0,2024
BRC,1265037.0,2024
BTP,1515283.0,2024
BTT,1700695.0,2024
BWE,1424416.0,2024
C32,1291998.0,2024
C47,1020080.0,2024
CAV,1900436.0,2024
CCI,3002652.0,2024
CCL,2260057.0,2024
CDC,2140880.0,2024
CHP,1699085.0,2024
CIG,1006512.0,2024
CII,2106570.0,2024
CLC,1505494.0,2024
CLL,1701530.0,2024
CLW,1489913.0,2024
CMV,958573.0,2024
CMX,1107412.0,2024
CNG,1924199.0,2024
COM,1300395.0,2024
CRC,1499112.0,2024
CRE,1884380.0,2024
CSM,845447.0,2024
CSV,1573118.0,2024
CTD,1567456.0,2024
CTF,866441.0,2024
CTI,1354280.0,2024
CTR,2360665.0,2024
CVT,1337459.0,2024
D2D,2824019.0,2024
DAH,1378349.0,2024
DAT,2587537.0,2024
DBC,1040259.0,2024
DBD,1445226.0,2024
DBT,1052648.0,2024
DC4,1469217.0,2024
DCL,1231428.0,2024
DCM,1421766.0,2024
DGC,1645364.0,2024
DGW,1200146.0,2024
DHA,1758774.0,2024
DHC,1590227.0,2024
DHG,1629371.0,2024
DHM,2385052.0,2024
DIG,1583073.0,2024
DLG,1001997.0,2024
DMC,1573269.0,2024
DPG,1421792.0,2024
DPM,1890743.0,2024
DPR,2350362.0,2024
DQC,856589.0,2024
DRC,1304912.0,2024
DRL,1788832.0,2024
DSN,1918468.0,2024
DTA,1013630.0,2024
DTL,783752.0,2024
DTT,1344764.0,2024
DVP,1765333.0,2024
DXG,1474897.0,2024
DXS,1321585.0,2024
DXV,710916.0,2024
ELC,1605524.0,2024
EVE,1075512.0,2024
EVG,1272564.0,2024
FCM,1533773.0,2024
FCN,859240.0,2024
FDC,1632298.0,2024
FIR,2301036.0,2024
FIT,1722971.0,2024
FMC,1384177.0,2024
FPT,1519572.0,2024
FRT,1044821.0,2024
GAS,1784449.0,2024
GDT,1499098.0,2024
GEG,1380304.0,2024
GEX,2374685.0,2024
GIL,1258364.0,2024
GMC,1133308.0,2024
GMD,1766432.0,2024
GMH,1535638.0,2024
GSP,1669808.0,2024
GTA,1432432.0,2024
GVR,1917285.0,2024
HAG,1812154.0,2024
HAH,1632152.0,2024
HAP,1398358.0,2024
HAR,3158895.0,2024
HAS,2745279.0,2024
HAX,2997334.0,2024
HBC,663415.0,2024
HCD,1574540.0,2024
HDC,1884105.0,2024
HDG,2682185.0,2024
HHP,1254282.0,2024
HHS,2905313.0,2024
HHV,1438866.0,2024
HII,1237689.0,2024
HMC,2571547.0,2024
HNA,1597599.0,2024
HNG,824751.0,2024
HPG,1616714.0,2024
HPX,2707781.0,2024
HQC,1125031.0,2024
HRC,1401881.0,2024
HSG,969702.0,2024
HSL,1347349.0,2024
HT1,944454.0,2024
HTG,1417191.0,2024
HTI,1663959.0,2024
HTL,1433119.0,2024
HTN,2356952.0,2024
HTV,1419502.0,2024
HU1,1020509.0,2024
HUB,2623271.0,2024
HVH,1195641.0,2024
HVN,831785.0,2024
HVX,660577.0,2024
ICT,1629968.0,2024
IDI,1915346.0,2024
IJC,2730330.0,2024
ILB,1558065.0,2024
IMP,1408653.0,2024
ITC,3026805.0,2024
JVC,1310816.0,2024
KBC,2359118.0,2024
KDC,1294751.0,2024
KDH,1673449.0,2024
KHG,1057727.0,2024
KHP,1319703.0,2024
KMR,1014986.0,2024
KOS,1393461.0,2024
KPF,1313687.0,2024
KSB,2068462.0,2024
L10,2634757.0,2024
LAF,1422610.0,2024
LBM,1700603.0,2024
LCG,1201668.0,2024
LGC,1391841.0,2024
LHG,2960752.0,2024
LIX,1399665.0,2024
LM8,1158561.0,2024
MCP,1383201.0,2024
MDG,685192.0,2024
MHC,2613559.0,2024
MSH,1413879.0,2024
MSN,1373464.0,2024
MWG,1099900.0,2024
NAF,1186601.0,2024
NAV,1787031.0,2024
NBB,1171347.0,2024
NCT,1837153.0,2024
NHA,1388353.0,2024
NHH,1321917.0,2024
NHT,2496718.0,2024
NKG,1053094.0,2024
NLG,1918545.0,2024
NNC,1574878.0,2024
NO1,2541780.0,2024
NSC,1548755.0,2024
NT2,1471063.0,2024
NTL,1751253.0,2024
NVL,2178586.0,2024
NVT,1343643.0,2024
OGC,1591853.0,2024
OPC,1355611.0,2024
PAC,1038045.0,2024
PAN,1958489.0,2024
PC1,1787853.0,2024
PDN,1706171.0,2024
PDR,1555612.0,2024
PET,2313731.0,2024
PGC,1396634.0,2024
PGD,1409636.0,2024
