CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+8-2-13-13-26-30,0.05014318200226231,1.5187899796353106,TTF_TRC_VRC_VHG,0.4282216946050137_1.6898295919677198_0.13110554890090087_0.2746832147860076,0.8708998354923897,0.00905838160029399,1.349559559931844,TRC_VRC,0.4282216946050137_0.2746832147860076,1.1247211639062722,-0.09266152927675847,1.2535425938020894,TRC_PHR,-0.053358744584102044_0.4282216946050137,1.497167750114639,4.2337171198515276e-05,0.9866617254584718,1.365411077272873
+4*26+24*31-12*21,0.1411405630569017,1.4897029103618136,,,1.06,0.1042046998148433,1.3173004756432498,HSG,0.12680823061082155,0.8794147325933401,0.1042046998148433,1.3065732304050215,HSG,0.12680823061082155,0.8794147325933401,-0.00012046025763117022,1.2679449109493406,1.3662671220685647
+0*19*24/2/11,61.14985494227843,1.4885463298632935,MWG_IDI_BFC_BHN_PET,328.5918215059256_445.2694352976133_1754.9313524647337_489.5604969397033_159.38852263071482,1.701377771995891,60.018974237383006,1.435159376783909,MWG_IDI_BFC,445.2694352976133_489.5604969397033_1754.9313524647337,1.8315363736463837,52.35335224854816,1.380702804266153,,,1.06,-0.00036994135199565006,1.2718045581754835,1.433450685720447
+19*24*24/3/11,49.06403359758799,1.4874418625221717,IDI_MWG_BHN_BFC_SHI_TSC,117.0365538597062_110.96335187950702_1136.1607048312671_1499.566117015118_92.50581735476636_84.57337685383787,1.5099003803622655,49.06403359758799,1.3796344691504703,IDI_MWG_BFC,1136.1607048312671_110.96335187950702_1499.566117015118,1.8315363736463837,24.71460378465403,1.2623381940070895,MWG,1136.1607048312671,1.471641791044776,-0.0002900770280177103,1.2507697559203823,1.3702975093547864
+4*9+10*25-13*19,0.2569146416811231,1.4865237564962785,,,1.06,0.2801524621397189,1.208727855664659,,,1.06,0.18736709536639806,1.2303057730511864,,,1.06,-3.446203343041838e-05,1.1212953151082368,1.2971107584155372
+1*4+7*13-13*13,0.19910250621790593,1.4821005288006708,SMC_PET_MHC,0.2388563658499513_0.2996068979175496_0.322605357156184,1.0594956358393224,0.17108566441353382,1.1988791745457725,SMC,0.322605357156184,1.134724857685009,0.01944477881294052,1.2332478503821882,SMC_SVC_CTD_DHA_TSC_PAC_FPT,0.07565624378326086_0.05497648099846599_0.322605357156184_0.08383935691545152_0.05209895398663947_0.0760920192562632_0.07765786345565408,1.092163570735213,-7.34979464575503e-05,1.2050793240314837,1.2932720815886605
+6*24*24/11/12,2.539221761493305,1.4811738225964008,MWG_IDI_BHN_BFC_SHI_VNM_TDC_TSC_TRA,12.112655451912312_23.22211930579663_50.46213659343308_54.19106753218935_9.706312499181731_2.6623136154424603_5.743888413784576_4.682764089664805_5.088432849197814,1.4425602659981165,2.137538608208888,1.5339853625827187,MWG_IDI_BFC_VNM,12.112655451912312_50.46213659343308_54.19106753218935_5.743888413784576,1.7227513793338867,2.137538608208888,1.4019019948340858,,,1.06,-0.000156590243398396,1.2134221083399899,1.4703334248394857
+0*22+4*9-13*19,0.312022539504291,1.479003881688175,,,1.06,0.3178617187498354,1.298672576042164,,,1.06,0.17720572009988278,1.3680495259776722,,,1.06,-5.3532363529207864e-05,1.1549730459301617,1.377970092365558
+4*20-3*30-12*13,0.09370562668953154,1.4783936786515819,,,1.06,0.08072865865441453,1.3173082581843836,,,1.06,0.06330626170458906,1.3782340356524596,,,1.06,-4.282775107787103e-06,1.0702313511035055,1.3881821005301254
+4*20-3*30-13*16,0.09370562668953154,1.4783936786515819,,,1.06,0.08072865865441453,1.3173082581843836,,,1.06,0.05715507970609971,1.3782340356524596,,,1.06,4.5061516506481275e-06,1.0475094169330976,1.3881821005301254
+8*16-13*13-16*20,0.6293745558669972,1.4776271660253855,VHG_KSA,0.6456728761636537_0.7689647183594155,0.41531820745303893,0.38772705745680197,1.3047272280519133,,,1.06,0.48041455943802125,1.281471922549404,,,1.06,9.642500585867453e-06,1.0127821536501513,1.3491895653394133
+8*18-13*13-18*20,0.6276768619528715,1.4776271660253855,VHG_KSA,0.6456728761636537_0.7689647183594155,0.41531820745303893,0.38772705745680197,1.3047272280519133,,,1.06,0.4789335283755878,1.281471922549404,,,1.06,1.1122685878762929e-05,1.0104599479831882,1.3491895653394133
-0*24*24/11/32,236.56912023133725,1.4764847160448404,IDI_MWG_ITD_TRA_TMT_VNM_HAI,4165.386169029513_948.5332412679766_3024.34737729344_308.48571678368273_916.6816952888784_256.3726037299797_313047.16502429894,1.3395760640065144,85.13275740735456,1.3083793130867873,MWG_TRA_TMT_HAI,948.5332412679766_256.3726037299797_916.6816952888784_4165.386169029513,1.1189662947704309,4440.1837302767335,1.2469475188796488,,,1.06,-0.0008916905961438989,1.3527244735278101,1.3371682868994732
+7*10+11*23-12*21,0.06772967306936856,1.4713739093923168,SZL_KSB,0.14331647740678616_0.2496975804829787,1.1234825834804225,0.04712270861607444,1.2457515044341412,SZL_KSB,0.14331647740678616_0.2496975804829787,1.1234825834804225,0.0036325019806842888,1.3289305300556231,SZL_KSB,0.14331647740678616_0.2496975804829787,1.1234825834804225,-2.4643317954386742e-06,1.056469260874581,1.3423719771187823
+4*11+10*20-13*16,0.17578728113760406,1.469453043064764,APC,0.1874684984928624,2.962962962962963,0.11062347569011396,1.191943841132305,APC_VIS,0.1874684984928624_0.14366355287298685,2.1896447467876037,0.06455027578102365,1.231878491380021,,,1.06,-1.5952108354282014e-05,1.0901580625420604,1.2868580856569205
+4*22-2*13-3*30,0.050720057061252426,1.468911015827503,MHC,0.06462504990090237,0.9639498432601882,0.04417768705256481,1.260837477281844,,,1.06,0.04417768705256481,1.2997828117139039,,,1.06,2.6919208957923846e-06,1.0533930996369991,1.3373397841137566
+7+7+20+24-1-2,1.4523322119886108,1.4685173042508917,,,1.06,1.222905028064821,1.3918223249745234,SVC,1.437694138458882,1.030612244897959,1.1067003506223165,1.3707642378598237,SVC,1.437694138458882,1.030612244897959,-9.649903357519293e-05,1.261828581980506,1.4091377322263865
+4*24-3*33-4*13,0.009325356289881521,1.4665832113633759,TSC,0.04496722283194455,0.8114478114478114,0.0,1.187358228664441,,,1.06,-0.01664691206822167,1.173871106479186,KSH_DRH_MHC_PGD_DHA,-0.005625374484517854_-0.00044606881143060433_-0.005680607796469169_-0.010498656642895591_0.0,0.9448198380682292,-1.591366297667991e-05,1.0796777254436816,1.262655450345942
+0*22+4*9-3*13,0.32229109073247064,1.4637993539868188,,,1.06,0.3433500233356691,1.3495483627241205,,,1.06,0.3833195671564045,1.3095242611926503,,,1.06,-6.557329610125562e-05,1.1894971358291841,1.3712540077363153
+4*7-3*30-14*28,0.0011373688718252003,1.46273905409046,HAR_PET_MHC,0.08966796360940321_0.036810015565649765_0.05260887589947885,1.7144461070064665,0.0011373688718252003,1.3331877238416747,,,1.06,-0.0009112814389144556,1.275377068613932,,,1.06,-5.649999640990193e-06,1.048639712585185,1.3526841152274416
