SYMBOL,SUM_RANK,TIME
NOT_INVEST,3409925.0,2019
AAA,1196061.0,2019
AAM,1464260.0,2019
ABT,1635134.0,2019
ACC,2212594.0,2019
ACL,1546986.0,2019
ADS,1106282.0,2019
AGF,592020.0,2019
AGM,1029300.0,2019
AMD,1905933.0,2019
ANV,1675135.0,2019
APC,1952854.0,2019
ASM,1993290.0,2019
ASP,946133.0,2019
AST,1896898.0,2019
ATG,1162953.0,2019
BBC,1378195.0,2019
BCE,1357208.0,2019
BCG,2940164.0,2019
BFC,993226.0,2019
BHN,1857377.0,2019
BMC,1493584.0,2019
BMP,1670115.0,2019
BRC,1430242.0,2019
BTP,1674506.0,2019
BTT,1834475.0,2019
BWE,1556380.0,2019
C32,2001900.0,2019
C47,807174.0,2019
CAV,1407667.0,2019
CCI,3233517.0,2019
CCL,2398644.0,2019
CDC,2442595.0,2019
CEE,1329340.0,2019
CHP,1880401.0,2019
CIG,1120782.0,2019
CII,1746267.0,2019
CLC,1664134.0,2019
CLG,2903301.0,2019
CLL,2015607.0,2019
CLW,1325701.0,2019
CMG,1372049.0,2019
CMT,1319086.0,2019
CMV,834171.0,2019
CMX,1213127.0,2019
CNG,1736299.0,2019
COM,1825783.0,2019
CRC,1547721.0,2019
CRE,1760827.0,2019
CSM,954035.0,2019
CSV,1768960.0,2019
CTD,2066087.0,2019
CTF,1332258.0,2019
CTI,1459935.0,2019
CVT,1505686.0,2019
D2D,2722012.0,2019
DAG,1603833.0,2019
DAH,1480336.0,2019
DAT,2663210.0,2019
DBD,1631255.0,2019
DCL,1326702.0,2019
DCM,1420118.0,2019
DGW,1102294.0,2019
DHA,1905052.0,2019
DHC,1763050.0,2019
DHG,1836216.0,2019
DHM,1051974.0,2019
DIC,594464.0,2019
DIG,2011631.0,2019
DLG,1454544.0,2019
DMC,1736725.0,2019
DPG,1485669.0,2019
DPM,2208932.0,2019
DPR,2612038.0,2019
DQC,1258926.0,2019
DRC,1438455.0,2019
DRH,1237799.0,2019
DRL,2048660.0,2019
DSN,2051457.0,2019
DTA,1356855.0,2019
DTL,1349466.0,2019
DTT,1355982.0,2019
DVP,2075784.0,2019
DXG,1867594.0,2019
DXV,741825.0,2019
ELC,1162964.0,2019
EMC,1177783.0,2019
EVE,1276470.0,2019
EVG,1561127.0,2019
FCM,1301262.0,2019
FCN,1306780.0,2019
FDC,1685505.0,2019
FIR,1678296.0,2019
FIT,1915699.0,2019
FLC,2220944.0,2019
FMC,1441361.0,2019
FPT,1589597.0,2019
FRT,952235.0,2019
FTM,1369062.0,2019
GAS,2034669.0,2019
GDT,1928871.0,2019
GEX,1878134.0,2019
GIL,1234701.0,2019
GMC,1314166.0,2019
GMD,1991855.0,2019
GSP,1899652.0,2019
GTA,1628497.0,2019
GTN,1722978.0,2019
HAG,1072167.0,2019
HAH,1775895.0,2019
HAI,669482.0,2019
HAP,1496535.0,2019
HAR,3366801.0,2019
HAS,2661043.0,2019
HAX,1227862.0,2019
HBC,1573949.0,2019
HCD,1550359.0,2019
HDC,2241090.0,2019
HDG,2692961.0,2019
HHS,1699753.0,2019
HID,1374880.0,2019
HII,896918.0,2019
HLG,1323319.0,2019
HMC,2597545.0,2019
HNG,1320827.0,2019
HOT,1783752.0,2019
HPG,1960452.0,2019
HPX,2671951.0,2019
HQC,823804.0,2019
HRC,1817261.0,2019
HSG,755016.0,2019
HSL,1965262.0,2019
HT1,1467995.0,2019
HTI,1748691.0,2019
HTL,1094503.0,2019
HTN,1315173.0,2019
HTT,3270000.0,2019
HTV,1880514.0,2019
HU1,1339728.0,2019
HU3,962433.0,2019
HUB,2715322.0,2019
HVG,624315.0,2019
HVH,1859580.0,2019
HVX,739048.0,2019
IBC,1520090.0,2019
ICF,403407.0,2019
IDI,2137023.0,2019
IJC,1978032.0,2019
IMP,1584453.0,2019
ITA,2415205.0,2019
ITC,2227609.0,2019
ITD,2303127.0,2019
JVC,1224167.0,2019
KAC,1704684.0,2019
KBC,2044483.0,2019
KDC,1341410.0,2019
KDH,1867571.0,2019
KHP,1094905.0,2019
KMR,864581.0,2019
KSB,2694079.0,2019
KSH,1644778.0,2019
L10,2545616.0,2019
LAF,1051562.0,2019
LBM,1783039.0,2019
LCG,1212496.0,2019
LCM,1107064.0,2019
LDG,1430075.0,2019
LEC,2299378.0,2019
LGC,1589428.0,2019
LGL,1139256.0,2019
LHG,2877082.0,2019
LIX,1708231.0,2019
LM8,866399.0,2019
LMH,2682128.0,2019
LSS,845912.0,2019
MCG,868964.0,2019
MCP,1747941.0,2019
MDG,1912133.0,2019
MHC,2667018.0,2019
MSH,1631771.0,2019
MSN,1714728.0,2019
MWG,1363841.0,2019
NAF,1379706.0,2019
NAV,1636388.0,2019
NBB,1979610.0,2019
NCT,2134058.0,2019
NKG,670315.0,2019
NLG,1911190.0,2019
NNC,2070616.0,2019
NSC,1566471.0,2019
NT2,1854336.0,2019
NTL,1549651.0,2019
NVL,2209368.0,2019
NVT,1904384.0,2019
OPC,2651988.0,2019
PAC,1208561.0,2019
PAN,1419505.0,2019
PC1,2395209.0,2019
PDN,1846874.0,2019
PDR,1854424.0,2019
PET,2855252.0,2019
PGC,1513850.0,2019
PGD,1656236.0,2019
PHC,1287718.0,2019
PHR,2325798.0,2019
PIT,601512.0,2019
PJT,1868585.0,2019
PLP,1127344.0,2019
PLX,1774065.0,2019
PME,1760671.0,2019
PMG,2329699.0,2019
PNC,1293488.0,2019
PNJ,1702822.0,2019
POM,1228651.0,2019
POW,1687227.0,2019
PPC,2005360.0,2019
PPI,892603.0,2019
PTB,1622299.0,2019
PTC,948364.0,2019
PTL,2435950.0,2019
PVD,1553203.0,2019
PVT,1827135.0,2019
PXI,971830.0,2019
PXS,1434294.0,2019
PXT,831961.0,2019
QBS,1464691.0,2019
QCG,1572863.0,2019
RAL,1134850.0,2019
RDP,821223.0,2019
REE,3017003.0,2019
RIC,1467429.0,2019
ROS,2303374.0,2019
S4A,2097555.0,2019
SAB,2095524.0,2019
SAM,2174232.0,2019
SAV,1975198.0,2019
SBA,1987804.0,2019
SBT,1544573.0,2019
SBV,1336223.0,2019
SC5,1241517.0,2019
SCD,2302091.0,2019
SCR,1961276.0,2019
SCS,2422875.0,2019
SFC,2723935.0,2019
SFG,1092255.0,2019
SFI,2871320.0,2019
SGN,2052483.0,2019
SGR,2484136.0,2019
SGT,3133396.0,2019
SHA,797862.0,2019
SHI,550550.0,2019
SHP,2016092.0,2019
SII,1644060.0,2019
SJD,2026647.0,2019
SJF,1460628.0,2019
SJS,1808287.0,2019
SKG,1984516.0,2019
SMA,1897596.0,2019
SMB,2092026.0,2019
SMC,1540101.0,2019
SPM,990533.0,2019
SRC,1155219.0,2019
SRF,1274223.0,2019
SSC,1559047.0,2019
ST8,2554159.0,2019
STG,1692929.0,2019
STK,1538773.0,2019
SVC,3038633.0,2019
