SYMBOL,SUM_RANK,TIME
NOT_INVEST,3321031.0,2023
AAA,2292344.0,2023
AAM,1537339.0,2023
AAT,3245733.0,2023
ABR,1683594.0,2023
ABT,1469162.0,2023
ACC,1277939.0,2023
ACG,1449368.0,2023
ACL,1410909.0,2023
ADG,1864507.0,2023
ADS,1324225.0,2023
AGG,1280551.0,2023
ANV,1511022.0,2023
APC,1058014.0,2023
APH,2056444.0,2023
ASG,1615888.0,2023
ASM,2258115.0,2023
ASP,888980.0,2023
AST,1428993.0,2023
BAF,1640385.0,2023
BBC,1894165.0,2023
BCE,885612.0,2023
BCG,1068284.0,2023
BCM,1672077.0,2023
BFC,1018715.0,2023
BHN,1535973.0,2023
BKG,2591377.0,2023
BMC,1496959.0,2023
BMP,1634689.0,2023
BRC,1257798.0,2023
BTP,1476344.0,2023
BTT,1438688.0,2023
BWE,1504603.0,2023
C32,1612799.0,2023
C47,1013040.0,2023
CAV,1861333.0,2023
CCI,2924970.0,2023
CCL,2131535.0,2023
CHP,1800927.0,2023
CIG,1006152.0,2023
CII,2186701.0,2023
CKG,2583322.0,2023
CLC,1555141.0,2023
CLL,1719354.0,2023
CLW,1363385.0,2023
CMV,1068260.0,2023
CMX,1052951.0,2023
CNG,2135038.0,2023
COM,1083269.0,2023
CRC,1457278.0,2023
CRE,1834423.0,2023
CSM,882504.0,2023
CSV,1782899.0,2023
CTD,1420316.0,2023
CTF,1114028.0,2023
CTI,1409860.0,2023
CTR,2469917.0,2023
CVT,1576197.0,2023
D2D,2933716.0,2023
DAG,774234.0,2023
DAH,1690676.0,2023
DAT,2740811.0,2023
DBC,887459.0,2023
DBD,1445564.0,2023
DBT,1127516.0,2023
DCL,1333012.0,2023
DCM,1799069.0,2023
DGC,1899927.0,2023
DGW,1518339.0,2023
DHA,1592210.0,2023
DHC,1601266.0,2023
DHG,1615707.0,2023
DHM,2288405.0,2023
DIG,1590276.0,2023
DLG,1048132.0,2023
DMC,1613466.0,2023
DPG,1587335.0,2023
DPM,2334355.0,2023
DPR,1658001.0,2023
DQC,996606.0,2023
DRC,1286507.0,2023
DRH,2051961.0,2023
DRL,1763194.0,2023
DSN,1862001.0,2023
DTA,1025631.0,2023
DTL,1012854.0,2023
DTT,1347205.0,2023
DVP,1812323.0,2023
DXG,1399553.0,2023
DXS,1600198.0,2023
DXV,878278.0,2023
ELC,1676464.0,2023
EMC,839005.0,2023
EVE,1318214.0,2023
FCM,1718829.0,2023
FCN,976245.0,2023
FDC,1381739.0,2023
FIR,2051830.0,2023
FIT,1920972.0,2023
FMC,1308953.0,2023
FPT,1492954.0,2023
FRT,1042416.0,2023
GAS,1786627.0,2023
GDT,1590160.0,2023
GEG,1505106.0,2023
GEX,2498436.0,2023
